Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.296412e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 66520ms | tok/sec: 7,881 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854698 | lrm: 1.00 | dt: 870ms | tok/sec: 602,760 | mfu: 14.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442261 | lrm: 1.00 | dt: 732ms | tok/sec: 716,465 | mfu: 16.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971655 | lrm: 1.00 | dt: 632ms | tok/sec: 829,593 | mfu: 19.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578612 | lrm: 1.00 | dt: 383ms | tok/sec: 1,369,966 | mfu: 31.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248667 | lrm: 1.00 | dt: 471ms | tok/sec: 1,113,076 | mfu: 25.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997850 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,631 | mfu: 24.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786785 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,236 | mfu: 30.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606662 | lrm: 1.00 | dt: 449ms | tok/sec: 1,166,887 | mfu: 27.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.454694 | lrm: 1.00 | dt: 460ms | tok/sec: 1,139,384 | mfu: 26.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.324789 | lrm: 1.00 | dt: 428ms | tok/sec: 1,224,331 | mfu: 28.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.216229 | lrm: 1.00 | dt: 497ms | tok/sec: 1,055,244 | mfu: 24.5% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.119557 | lrm: 1.00 | dt: 408ms | tok/sec: 1,284,571 | mfu: 29.8% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.033272 | lrm: 1.00 | dt: 440ms | tok/sec: 1,190,548 | mfu: 27.6% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.960746 | lrm: 1.00 | dt: 487ms | tok/sec: 1,077,665 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.895785 | lrm: 1.00 | dt: 503ms | tok/sec: 1,042,569 | mfu: 24.2% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.839059 | lrm: 1.00 | dt: 453ms | tok/sec: 1,157,810 | mfu: 26.9% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 5.783938 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,953 | mfu: 25.4% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.734270 | lrm: 1.00 | dt: 432ms | tok/sec: 1,214,472 | mfu: 28.2% | epoch: 1 | remaining: 296s    
step 00019 (1.2%) | loss: 5.687663 | lrm: 1.00 | dt: 456ms | tok/sec: 1,149,051 | mfu: 26.7% | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 5.644171 | lrm: 1.00 | dt: 540ms | tok/sec: 971,055 | mfu: 22.5% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.602291 | lrm: 1.00 | dt: 480ms | tok/sec: 1,091,697 | mfu: 25.3% | epoch: 1 | remaining: 295s    
step 00022 (1.7%) | loss: 5.564958 | lrm: 1.00 | dt: 457ms | tok/sec: 1,146,722 | mfu: 26.6% | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 5.525861 | lrm: 1.00 | dt: 462ms | tok/sec: 1,135,627 | mfu: 26.4% | epoch: 1 | remaining: 294s    
step 00024 (2.0%) | loss: 5.488230 | lrm: 1.00 | dt: 500ms | tok/sec: 1,048,491 | mfu: 24.3% | epoch: 1 | remaining: 293s    
step 00025 (2.2%) | loss: 5.453807 | lrm: 1.00 | dt: 440ms | tok/sec: 1,190,530 | mfu: 27.6% | epoch: 1 | remaining: 293s    
step 00026 (2.3%) | loss: 5.420799 | lrm: 1.00 | dt: 416ms | tok/sec: 1,258,833 | mfu: 29.2% | epoch: 1 | remaining: 293s    
step 00027 (2.5%) | loss: 5.388387 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,229 | mfu: 27.9% | epoch: 1 | remaining: 292s    
step 00028 (2.6%) | loss: 5.358712 | lrm: 1.00 | dt: 378ms | tok/sec: 1,388,166 | mfu: 32.2% | epoch: 1 | remaining: 292s    
step 00029 (2.8%) | loss: 5.328192 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,068 | mfu: 30.5% | epoch: 1 | remaining: 291s    
step 00030 (2.9%) | loss: 5.295713 | lrm: 1.00 | dt: 459ms | tok/sec: 1,143,461 | mfu: 26.5% | epoch: 1 | remaining: 291s    
step 00031 (3.0%) | loss: 5.263950 | lrm: 1.00 | dt: 427ms | tok/sec: 1,227,924 | mfu: 28.5% | epoch: 1 | remaining: 290s    
step 00032 (3.2%) | loss: 5.234527 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,844 | mfu: 27.8% | epoch: 1 | remaining: 290s    
step 00033 (3.3%) | loss: 5.206929 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,347 | mfu: 27.8% | epoch: 1 | remaining: 290s    
step 00034 (3.5%) | loss: 5.174269 | lrm: 1.00 | dt: 401ms | tok/sec: 1,308,284 | mfu: 30.4% | epoch: 1 | remaining: 289s    
step 00035 (3.6%) | loss: 5.145283 | lrm: 1.00 | dt: 431ms | tok/sec: 1,216,292 | mfu: 28.2% | epoch: 1 | remaining: 289s    
step 00036 (3.8%) | loss: 5.116126 | lrm: 1.00 | dt: 453ms | tok/sec: 1,157,190 | mfu: 26.9% | epoch: 1 | remaining: 288s    
step 00037 (3.9%) | loss: 5.087603 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,425 | mfu: 27.9% | epoch: 1 | remaining: 288s    
step 00038 (4.0%) | loss: 5.059466 | lrm: 1.00 | dt: 444ms | tok/sec: 1,181,910 | mfu: 27.4% | epoch: 1 | remaining: 287s    
step 00039 (4.2%) | loss: 5.031836 | lrm: 1.00 | dt: 425ms | tok/sec: 1,234,894 | mfu: 28.7% | epoch: 1 | remaining: 287s    
step 00040 (4.3%) | loss: 5.001416 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,640 | mfu: 32.1% | epoch: 1 | remaining: 287s    
step 00041 (4.5%) | loss: 4.972697 | lrm: 1.00 | dt: 423ms | tok/sec: 1,240,633 | mfu: 28.8% | epoch: 1 | remaining: 286s    
step 00042 (4.6%) | loss: 4.945638 | lrm: 1.00 | dt: 398ms | tok/sec: 1,318,181 | mfu: 30.6% | epoch: 1 | remaining: 286s    
step 00043 (4.7%) | loss: 4.917140 | lrm: 1.00 | dt: 414ms | tok/sec: 1,265,573 | mfu: 29.4% | epoch: 1 | remaining: 285s    
step 00044 (4.9%) | loss: 4.889374 | lrm: 1.00 | dt: 402ms | tok/sec: 1,305,011 | mfu: 30.3% | epoch: 1 | remaining: 285s    
step 00045 (5.0%) | loss: 4.861136 | lrm: 1.00 | dt: 382ms | tok/sec: 1,373,890 | mfu: 31.9% | epoch: 1 | remaining: 285s    
step 00046 (5.1%) | loss: 4.833285 | lrm: 1.00 | dt: 368ms | tok/sec: 1,423,214 | mfu: 33.0% | epoch: 1 | remaining: 284s    
step 00047 (5.3%) | loss: 4.798403 | lrm: 1.00 | dt: 408ms | tok/sec: 1,283,506 | mfu: 29.8% | epoch: 1 | remaining: 284s    
step 00048 (5.4%) | loss: 4.776318 | lrm: 1.00 | dt: 400ms | tok/sec: 1,310,137 | mfu: 30.4% | epoch: 1 | remaining: 283s    
step 00049 (5.5%) | loss: 4.745789 | lrm: 1.00 | dt: 388ms | tok/sec: 1,350,195 | mfu: 31.3% | epoch: 1 | remaining: 283s    
step 00050 (5.7%) | loss: 4.716382 | lrm: 1.00 | dt: 420ms | tok/sec: 1,248,992 | mfu: 29.0% | epoch: 1 | remaining: 283s    
step 00051 (5.8%) | loss: 4.692176 | lrm: 1.00 | dt: 412ms | tok/sec: 1,271,316 | mfu: 29.5% | epoch: 1 | remaining: 282s    
step 00052 (5.9%) | loss: 4.664166 | lrm: 1.00 | dt: 433ms | tok/sec: 1,211,388 | mfu: 28.1% | epoch: 1 | remaining: 282s    
