step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,3.847615957260132
300,2.010019063949585,0.0,0.1379090909090909,0.0029889165186613824,14.626384258270264
600,1.9685263633728027,0.0,0.13736363636363635,0.0029312252584644026,24.328046083450317
900,1.8581523895263672,0.0,0.18995454545454546,0.0028262802505665758,33.97989821434021
1200,0.653049886226654,0.0215,0.6845909090909091,0.0026779520437983317,45.236403942108154
1500,0.3533843457698822,0.163,0.8333636363636364,0.0024917112325092902,54.93761610984802
1800,0.2113911360502243,0.4275,0.9135454545454545,0.002274426691825128,64.75990009307861
2100,0.060676708817481995,0.8925,0.9880909090909091,0.0020341122419518937,75.00627112388611
2400,0.01499514002352953,0.994,0.9994545454545455,0.0017796310849753703,85.03709411621094
2700,0.007277437951415777,0.9985,0.9998636363636364,0.0015203689150246297,95.14880609512329
3000,0.0045505729503929615,0.999,0.9999090909090909,0.0012658877580481063,106.20829510688782
3300,0.0036451031919568777,1.0,1.0,0.0010255733081748729,117.86001300811768
3600,0.0029431749135255814,1.0,1.0,0.0008082887674907099,129.31452202796936
3900,0.0024692437145859003,1.0,1.0,0.0006220479562016685,143.72095203399658
4200,0.0021960244048386812,1.0,1.0,0.00047371974943342433,154.01978015899658
4500,0.0019332630326971412,1.0,1.0,0.00036877474153559735,165.18610501289368
4800,0.0019842367619276047,1.0,1.0,0.00031108348133861787,175.3565011024475
4999,0.001634392887353897,1.0,1.0,0.00030000027746700307,182.47605919837952
