Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  context_mix             : 1,536
  scalars                 : 16
  total                   : 50,334,224
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 34787ms | tok/sec: 15,071 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853850 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,980 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.438979 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,474 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972421 | lrm: 1.00 | dt: 423ms | tok/sec: 1,240,780 | mfu: 30.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.579477 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,289 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.250317 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,642 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998307 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,167 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787429 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,844 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607565 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,374 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455293 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,405 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.324773 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,812 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.215368 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,510 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.117953 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,659 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.031015 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,841 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.957570 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,187 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.890676 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,961 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.832337 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,505 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.775772 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,161 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.724868 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,610 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.676755 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,362 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.632009 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,253 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.588981 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,044 | mfu: 38.5% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.550559 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,062 | mfu: 37.9% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.510348 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,226 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.471914 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,990 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.436353 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,818 | mfu: 37.9% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.402142 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,125 | mfu: 38.7% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.368515 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,031 | mfu: 37.8% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.337327 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,849 | mfu: 38.3% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.305642 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,330 | mfu: 38.3% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.272697 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,964 | mfu: 38.0% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.241031 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,860 | mfu: 38.2% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.212053 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,756 | mfu: 38.0% | epoch: 1 | remaining: 293s    
