Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 2, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 23,068,928
  scalars                 : 16
  total                   : 39,846,160
Estimated FLOPs per token: 2.264940e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 96913ms | tok/sec: 5,409 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854719 | lrm: 1.00 | dt: 892ms | tok/sec: 587,628 | mfu: 13.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442923 | lrm: 1.00 | dt: 703ms | tok/sec: 746,173 | mfu: 17.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972457 | lrm: 1.00 | dt: 593ms | tok/sec: 883,505 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578427 | lrm: 1.00 | dt: 400ms | tok/sec: 1,311,560 | mfu: 30.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248277 | lrm: 1.00 | dt: 480ms | tok/sec: 1,092,255 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997417 | lrm: 1.00 | dt: 514ms | tok/sec: 1,020,296 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786177 | lrm: 1.00 | dt: 448ms | tok/sec: 1,170,401 | mfu: 26.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606022 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,886 | mfu: 24.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.454189 | lrm: 1.00 | dt: 492ms | tok/sec: 1,064,736 | mfu: 24.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.324415 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,730 | mfu: 28.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.216170 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,886 | mfu: 24.4% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.119871 | lrm: 1.00 | dt: 448ms | tok/sec: 1,171,354 | mfu: 26.8% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.034046 | lrm: 1.00 | dt: 561ms | tok/sec: 935,224 | mfu: 21.4% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 5.961959 | lrm: 1.00 | dt: 525ms | tok/sec: 998,843 | mfu: 22.9% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.897664 | lrm: 1.00 | dt: 542ms | tok/sec: 966,807 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 5.841885 | lrm: 1.00 | dt: 487ms | tok/sec: 1,076,607 | mfu: 24.6% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.788012 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,272 | mfu: 24.5% | epoch: 1 | remaining: 296s    
step 00018 (1.2%) | loss: 5.739948 | lrm: 1.00 | dt: 474ms | tok/sec: 1,105,303 | mfu: 25.3% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.695226 | lrm: 1.00 | dt: 510ms | tok/sec: 1,027,115 | mfu: 23.5% | epoch: 1 | remaining: 295s    
step 00020 (1.5%) | loss: 5.653413 | lrm: 1.00 | dt: 521ms | tok/sec: 1,007,184 | mfu: 23.1% | epoch: 1 | remaining: 295s    
step 00021 (1.7%) | loss: 5.613610 | lrm: 1.00 | dt: 455ms | tok/sec: 1,151,580 | mfu: 26.4% | epoch: 1 | remaining: 294s    
step 00022 (1.8%) | loss: 5.578598 | lrm: 1.00 | dt: 473ms | tok/sec: 1,107,443 | mfu: 25.3% | epoch: 1 | remaining: 294s    
step 00023 (2.0%) | loss: 5.542561 | lrm: 1.00 | dt: 463ms | tok/sec: 1,132,473 | mfu: 25.9% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.508268 | lrm: 1.00 | dt: 496ms | tok/sec: 1,057,087 | mfu: 24.2% | epoch: 1 | remaining: 293s    
step 00025 (2.3%) | loss: 5.476854 | lrm: 1.00 | dt: 429ms | tok/sec: 1,223,363 | mfu: 28.0% | epoch: 1 | remaining: 293s    
step 00026 (2.5%) | loss: 5.446862 | lrm: 1.00 | dt: 415ms | tok/sec: 1,263,506 | mfu: 28.9% | epoch: 1 | remaining: 292s    
step 00027 (2.6%) | loss: 5.417639 | lrm: 1.00 | dt: 472ms | tok/sec: 1,109,871 | mfu: 25.4% | epoch: 1 | remaining: 292s    
step 00028 (2.8%) | loss: 5.390851 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,510 | mfu: 30.3% | epoch: 1 | remaining: 291s    
step 00029 (2.9%) | loss: 5.362897 | lrm: 1.00 | dt: 453ms | tok/sec: 1,158,106 | mfu: 26.5% | epoch: 1 | remaining: 291s    
step 00030 (3.0%) | loss: 5.333226 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,985 | mfu: 28.0% | epoch: 1 | remaining: 290s    
