Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  context_mix             : 1,024
  scalars                 : 16
  total                   : 50,333,712
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 30264ms | tok/sec: 17,323 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854222 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,493 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.440673 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,440 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.973612 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,138 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.581686 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,364 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.252180 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,389 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.000022 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,707 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789087 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,030 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609175 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,708 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456869 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,310 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.326316 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,698 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.216993 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,717 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.119838 | lrm: 1.00 | dt: 339ms | tok/sec: 1,544,841 | mfu: 37.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.033184 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,272 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.959672 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,092 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.892623 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,484 | mfu: 37.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.834496 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,793 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.778190 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,057 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.727278 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,026 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.679257 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,750 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.634773 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,276 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.591883 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,723 | mfu: 37.4% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.553659 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,919 | mfu: 37.7% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.513647 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,610 | mfu: 38.2% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.475681 | lrm: 1.00 | dt: 339ms | tok/sec: 1,544,963 | mfu: 37.3% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.440148 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,875 | mfu: 37.6% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.405567 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,409 | mfu: 37.8% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.372018 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,098 | mfu: 37.6% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.341993 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,529 | mfu: 37.9% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.311658 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,992 | mfu: 37.6% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.278658 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,501 | mfu: 37.5% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.245618 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,601 | mfu: 37.6% | epoch: 1 | remaining: 293s    
step 00032 (2.4%) | loss: 5.214903 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,591 | mfu: 37.7% | epoch: 1 | remaining: 293s    
