Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 57411ms | tok/sec: 9,132 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854721 | lrm: 1.00 | dt: 655ms | tok/sec: 800,412 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442466 | lrm: 1.00 | dt: 686ms | tok/sec: 763,974 | mfu: 21.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971917 | lrm: 1.00 | dt: 503ms | tok/sec: 1,041,880 | mfu: 29.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578889 | lrm: 1.00 | dt: 418ms | tok/sec: 1,253,021 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248958 | lrm: 1.00 | dt: 409ms | tok/sec: 1,281,818 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998202 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,468 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787210 | lrm: 1.00 | dt: 414ms | tok/sec: 1,266,649 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607148 | lrm: 1.00 | dt: 477ms | tok/sec: 1,099,801 | mfu: 30.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455358 | lrm: 1.00 | dt: 469ms | tok/sec: 1,118,324 | mfu: 31.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325643 | lrm: 1.00 | dt: 422ms | tok/sec: 1,243,289 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217436 | lrm: 1.00 | dt: 471ms | tok/sec: 1,112,110 | mfu: 31.1% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.121177 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,531 | mfu: 34.2% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.035403 | lrm: 1.00 | dt: 504ms | tok/sec: 1,040,111 | mfu: 29.1% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.963280 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,276 | mfu: 30.1% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.898874 | lrm: 1.00 | dt: 411ms | tok/sec: 1,274,090 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.843164 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,949 | mfu: 37.2% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 5.789035 | lrm: 1.00 | dt: 444ms | tok/sec: 1,180,845 | mfu: 33.0% | epoch: 1 | remaining: 297s    
step 00018 (1.0%) | loss: 5.740360 | lrm: 1.00 | dt: 465ms | tok/sec: 1,127,288 | mfu: 31.5% | epoch: 1 | remaining: 296s    
step 00019 (1.2%) | loss: 5.695110 | lrm: 1.00 | dt: 462ms | tok/sec: 1,135,675 | mfu: 31.8% | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 5.653226 | lrm: 1.00 | dt: 467ms | tok/sec: 1,122,577 | mfu: 31.4% | epoch: 1 | remaining: 295s    
step 00021 (1.5%) | loss: 5.613281 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,507 | mfu: 37.3% | epoch: 1 | remaining: 295s    
step 00022 (1.6%) | loss: 5.577973 | lrm: 1.00 | dt: 463ms | tok/sec: 1,133,114 | mfu: 31.7% | epoch: 1 | remaining: 295s    
step 00023 (1.8%) | loss: 5.541133 | lrm: 1.00 | dt: 427ms | tok/sec: 1,228,985 | mfu: 34.4% | epoch: 1 | remaining: 294s    
step 00024 (1.9%) | loss: 5.505886 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,827 | mfu: 33.7% | epoch: 1 | remaining: 294s    
step 00025 (2.1%) | loss: 5.473850 | lrm: 1.00 | dt: 416ms | tok/sec: 1,260,882 | mfu: 35.3% | epoch: 1 | remaining: 293s    
step 00026 (2.2%) | loss: 5.443493 | lrm: 1.00 | dt: 389ms | tok/sec: 1,347,308 | mfu: 37.7% | epoch: 1 | remaining: 293s    
step 00027 (2.4%) | loss: 5.413824 | lrm: 1.00 | dt: 456ms | tok/sec: 1,149,200 | mfu: 32.2% | epoch: 1 | remaining: 292s    
step 00028 (2.5%) | loss: 5.386577 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,843 | mfu: 38.7% | epoch: 1 | remaining: 292s    
step 00029 (2.6%) | loss: 5.358502 | lrm: 1.00 | dt: 455ms | tok/sec: 1,152,060 | mfu: 32.2% | epoch: 1 | remaining: 292s    
step 00030 (2.8%) | loss: 5.328284 | lrm: 1.00 | dt: 385ms | tok/sec: 1,363,337 | mfu: 38.1% | epoch: 1 | remaining: 291s    
step 00031 (2.9%) | loss: 5.298733 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,020 | mfu: 33.0% | epoch: 1 | remaining: 291s    
step 00032 (3.1%) | loss: 5.271066 | lrm: 1.00 | dt: 380ms | tok/sec: 1,380,438 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00033 (3.2%) | loss: 5.244880 | lrm: 1.00 | dt: 400ms | tok/sec: 1,311,154 | mfu: 36.7% | epoch: 1 | remaining: 290s    
step 00034 (3.3%) | loss: 5.213793 | lrm: 1.00 | dt: 377ms | tok/sec: 1,391,380 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00035 (3.4%) | loss: 5.188288 | lrm: 1.00 | dt: 406ms | tok/sec: 1,291,917 | mfu: 36.1% | epoch: 1 | remaining: 289s    
step 00036 (3.6%) | loss: 5.162908 | lrm: 1.00 | dt: 433ms | tok/sec: 1,210,633 | mfu: 33.9% | epoch: 1 | remaining: 289s    
step 00037 (3.7%) | loss: 5.136692 | lrm: 1.00 | dt: 406ms | tok/sec: 1,292,863 | mfu: 36.2% | epoch: 1 | remaining: 288s    
step 00038 (3.9%) | loss: 5.109201 | lrm: 1.00 | dt: 414ms | tok/sec: 1,266,049 | mfu: 35.4% | epoch: 1 | remaining: 288s    
step 00039 (4.0%) | loss: 5.082770 | lrm: 1.00 | dt: 387ms | tok/sec: 1,356,147 | mfu: 37.9% | epoch: 1 | remaining: 288s    
step 00040 (4.1%) | loss: 5.054676 | lrm: 1.00 | dt: 381ms | tok/sec: 1,376,914 | mfu: 38.5% | epoch: 1 | remaining: 287s    
step 00041 (4.3%) | loss: 5.028469 | lrm: 1.00 | dt: 357ms | tok/sec: 1,466,972 | mfu: 41.0% | epoch: 1 | remaining: 287s    
step 00042 (4.4%) | loss: 5.002964 | lrm: 1.00 | dt: 447ms | tok/sec: 1,174,047 | mfu: 32.8% | epoch: 1 | remaining: 286s    
step 00043 (4.5%) | loss: 4.975386 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,427 | mfu: 36.8% | epoch: 1 | remaining: 286s    
step 00044 (4.7%) | loss: 4.947730 | lrm: 1.00 | dt: 438ms | tok/sec: 1,197,585 | mfu: 33.5% | epoch: 1 | remaining: 286s    
step 00045 (4.8%) | loss: 4.920658 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,836 | mfu: 37.2% | epoch: 1 | remaining: 285s    
step 00046 (4.9%) | loss: 4.893624 | lrm: 1.00 | dt: 404ms | tok/sec: 1,296,458 | mfu: 36.3% | epoch: 1 | remaining: 285s    
step 00047 (5.1%) | loss: 4.859326 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,304 | mfu: 38.7% | epoch: 1 | remaining: 284s    
step 00048 (5.2%) | loss: 4.838522 | lrm: 1.00 | dt: 442ms | tok/sec: 1,185,317 | mfu: 33.2% | epoch: 1 | remaining: 284s    
step 00049 (5.3%) | loss: 4.813129 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,640 | mfu: 39.1% | epoch: 1 | remaining: 284s    
step 00050 (5.5%) | loss: 4.784113 | lrm: 1.00 | dt: 405ms | tok/sec: 1,294,652 | mfu: 36.2% | epoch: 1 | remaining: 283s    
step 00051 (5.6%) | loss: 4.758194 | lrm: 1.00 | dt: 368ms | tok/sec: 1,423,905 | mfu: 39.8% | epoch: 1 | remaining: 283s    
step 00052 (5.7%) | loss: 4.731075 | lrm: 1.00 | dt: 426ms | tok/sec: 1,230,359 | mfu: 34.4% | epoch: 1 | remaining: 282s    
step 00053 (5.9%) | loss: 4.705232 | lrm: 1.00 | dt: 419ms | tok/sec: 1,251,897 | mfu: 35.0% | epoch: 1 | remaining: 282s    
step 00054 (6.0%) | loss: 4.678046 | lrm: 1.00 | dt: 417ms | tok/sec: 1,258,623 | mfu: 35.2% | epoch: 1 | remaining: 282s    
step 00055 (6.1%) | loss: 4.651739 | lrm: 1.00 | dt: 383ms | tok/sec: 1,370,072 | mfu: 38.3% | epoch: 1 | remaining: 281s    
step 00056 (6.3%) | loss: 4.629279 | lrm: 1.00 | dt: 388ms | tok/sec: 1,352,679 | mfu: 37.8% | epoch: 1 | remaining: 281s    
step 00057 (6.4%) | loss: 4.603933 | lrm: 1.00 | dt: 368ms | tok/sec: 1,423,501 | mfu: 39.8% | epoch: 1 | remaining: 280s    
step 00058 (6.5%) | loss: 4.572783 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,800 | mfu: 37.5% | epoch: 1 | remaining: 280s    
step 00059 (6.7%) | loss: 4.549925 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,338 | mfu: 39.3% | epoch: 1 | remaining: 280s    
step 00060 (6.8%) | loss: 4.525644 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,760 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00061 (6.9%) | loss: 4.499901 | lrm: 1.00 | dt: 450ms | tok/sec: 1,165,883 | mfu: 32.6% | epoch: 1 | remaining: 279s    
step 00062 (7.1%) | loss: 4.477935 | lrm: 1.00 | dt: 373ms | tok/sec: 1,404,262 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00063 (7.2%) | loss: 4.452914 | lrm: 1.00 | dt: 423ms | tok/sec: 1,238,220 | mfu: 34.6% | epoch: 1 | remaining: 278s    
step 00064 (7.3%) | loss: 4.426925 | lrm: 1.00 | dt: 363ms | tok/sec: 1,446,035 | mfu: 40.5% | epoch: 1 | remaining: 278s    
step 00065 (7.4%) | loss: 4.397706 | lrm: 1.00 | dt: 415ms | tok/sec: 1,262,654 | mfu: 35.3% | epoch: 1 | remaining: 277s    
step 00066 (7.6%) | loss: 4.374225 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,270 | mfu: 37.6% | epoch: 1 | remaining: 277s    
step 00067 (7.7%) | loss: 4.351716 | lrm: 1.00 | dt: 408ms | tok/sec: 1,286,011 | mfu: 36.0% | epoch: 1 | remaining: 276s    
step 00068 (7.8%) | loss: 4.332055 | lrm: 1.00 | dt: 421ms | tok/sec: 1,244,788 | mfu: 34.8% | epoch: 1 | remaining: 276s    
step 00069 (8.0%) | loss: 4.311471 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,993 | mfu: 44.2% | epoch: 1 | remaining: 276s    
step 00070 (8.1%) | loss: 4.289500 | lrm: 1.00 | dt: 419ms | tok/sec: 1,252,510 | mfu: 35.0% | epoch: 1 | remaining: 275s    
step 00071 (8.2%) | loss: 4.272053 | lrm: 1.00 | dt: 367ms | tok/sec: 1,427,254 | mfu: 39.9% | epoch: 1 | remaining: 275s    
step 00072 (8.4%) | loss: 4.247746 | lrm: 1.00 | dt: 364ms | tok/sec: 1,442,251 | mfu: 40.3% | epoch: 1 | remaining: 275s    
step 00073 (8.5%) | loss: 4.221477 | lrm: 1.00 | dt: 359ms | tok/sec: 1,461,870 | mfu: 40.9% | epoch: 1 | remaining: 274s    
step 00074 (8.6%) | loss: 4.197258 | lrm: 1.00 | dt: 388ms | tok/sec: 1,352,775 | mfu: 37.8% | epoch: 1 | remaining: 274s    
step 00075 (8.7%) | loss: 4.179752 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,972 | mfu: 36.8% | epoch: 1 | remaining: 273s    
step 00076 (8.9%) | loss: 4.159978 | lrm: 1.00 | dt: 406ms | tok/sec: 1,292,231 | mfu: 36.2% | epoch: 1 | remaining: 273s    
step 00077 (9.0%) | loss: 4.143229 | lrm: 1.00 | dt: 457ms | tok/sec: 1,147,986 | mfu: 32.1% | epoch: 1 | remaining: 273s    
step 00078 (9.1%) | loss: 4.119785 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,766 | mfu: 38.7% | epoch: 1 | remaining: 272s    
step 00079 (9.3%) | loss: 4.100083 | lrm: 1.00 | dt: 382ms | tok/sec: 1,371,414 | mfu: 38.4% | epoch: 1 | remaining: 272s    
step 00080 (9.4%) | loss: 4.079911 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,431 | mfu: 41.7% | epoch: 1 | remaining: 271s    
step 00081 (9.5%) | loss: 4.059581 | lrm: 1.00 | dt: 349ms | tok/sec: 1,501,574 | mfu: 42.0% | epoch: 1 | remaining: 271s    
step 00082 (9.6%) | loss: 4.040322 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,632 | mfu: 37.5% | epoch: 1 | remaining: 271s    
step 00083 (9.8%) | loss: 4.021824 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,415 | mfu: 46.1% | epoch: 1 | remaining: 270s    
step 00084 (9.9%) | loss: 4.006583 | lrm: 1.00 | dt: 387ms | tok/sec: 1,355,663 | mfu: 37.9% | epoch: 1 | remaining: 270s    
step 00085 (10.0%) | loss: 3.994817 | lrm: 1.00 | dt: 457ms | tok/sec: 1,147,004 | mfu: 32.1% | epoch: 1 | remaining: 270s    
step 00086 (10.2%) | loss: 3.977915 | lrm: 1.00 | dt: 438ms | tok/sec: 1,195,767 | mfu: 33.5% | epoch: 1 | remaining: 269s    
step 00087 (10.3%) | loss: 3.959689 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,155 | mfu: 37.0% | epoch: 1 | remaining: 269s    
step 00088 (10.4%) | loss: 3.938703 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,224 | mfu: 36.8% | epoch: 1 | remaining: 268s    
step 00089 (10.6%) | loss: 3.919003 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,134 | mfu: 37.0% | epoch: 1 | remaining: 268s    
step 00090 (10.7%) | loss: 3.906069 | lrm: 1.00 | dt: 420ms | tok/sec: 1,247,736 | mfu: 34.9% | epoch: 1 | remaining: 267s    
step 00091 (10.8%) | loss: 3.890511 | lrm: 1.00 | dt: 396ms | tok/sec: 1,322,430 | mfu: 37.0% | epoch: 1 | remaining: 267s    
step 00092 (11.0%) | loss: 3.875004 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,155 | mfu: 45.6% | epoch: 1 | remaining: 267s    
step 00093 (11.1%) | loss: 3.863775 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,055 | mfu: 37.6% | epoch: 1 | remaining: 266s    
step 00094 (11.2%) | loss: 3.849295 | lrm: 1.00 | dt: 411ms | tok/sec: 1,276,651 | mfu: 35.7% | epoch: 1 | remaining: 266s    
step 00095 (11.3%) | loss: 3.838492 | lrm: 1.00 | dt: 411ms | tok/sec: 1,274,437 | mfu: 35.7% | epoch: 1 | remaining: 266s    
step 00096 (11.5%) | loss: 3.829018 | lrm: 1.00 | dt: 484ms | tok/sec: 1,083,972 | mfu: 30.3% | epoch: 1 | remaining: 265s    
step 00097 (11.6%) | loss: 3.813430 | lrm: 1.00 | dt: 419ms | tok/sec: 1,250,526 | mfu: 35.0% | epoch: 1 | remaining: 265s    
step 00098 (11.8%) | loss: 3.803845 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,576 | mfu: 33.6% | epoch: 1 | remaining: 264s    
step 00099 (11.9%) | loss: 3.791703 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,431 | mfu: 39.1% | epoch: 1 | remaining: 264s    
step 00100 (12.1%) | loss: 3.781394 | lrm: 1.00 | dt: 405ms | tok/sec: 1,294,373 | mfu: 36.2% | epoch: 1 | remaining: 263s    
step 00101 (12.2%) | loss: 3.766403 | lrm: 1.00 | dt: 444ms | tok/sec: 1,182,139 | mfu: 33.1% | epoch: 1 | remaining: 263s    
