Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 11056ms | tok/sec: 23,710 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,391 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486186 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,550 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034197 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,352 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655212 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,008 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322773 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,953 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069881 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,244 | mfu: 30.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865052 | lrm: 1.00 | dt: 182ms | tok/sec: 1,437,698 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690697 | lrm: 1.00 | dt: 166ms | tok/sec: 1,582,937 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542523 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,515 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419378 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,892 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310467 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,755 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212945 | lrm: 1.00 | dt: 173ms | tok/sec: 1,515,681 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130912 | lrm: 1.00 | dt: 170ms | tok/sec: 1,539,419 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.058161 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,635 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.991162 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,453 | mfu: 39.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.931994 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,484 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.875012 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,241 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.824961 | lrm: 1.00 | dt: 168ms | tok/sec: 1,560,053 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.777789 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,791 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.733407 | lrm: 1.00 | dt: 166ms | tok/sec: 1,583,450 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.693353 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,797 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.658468 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,304 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.624526 | lrm: 1.00 | dt: 165ms | tok/sec: 1,589,826 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.592801 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,421 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.560649 | lrm: 1.00 | dt: 168ms | tok/sec: 1,559,119 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.529642 | lrm: 1.00 | dt: 166ms | tok/sec: 1,581,876 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.499496 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,833 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.473038 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,190 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.446430 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,695 | mfu: 38.8% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.416677 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,618 | mfu: 38.2% | epoch: 1 | remaining: 297s    
