Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.375055e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24786ms | tok/sec: 10,576 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867329 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,282 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486143 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,272 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034140 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,174 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655080 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,974 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322618 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,566 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069721 | lrm: 1.00 | dt: 175ms | tok/sec: 1,498,462 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864833 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,807 | mfu: 32.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690468 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,975 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542265 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,781 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419099 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,225 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310168 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,257 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212593 | lrm: 1.00 | dt: 166ms | tok/sec: 1,574,536 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130488 | lrm: 1.00 | dt: 172ms | tok/sec: 1,523,888 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.057675 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,413 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.990596 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,183 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.931380 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,240 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.874319 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,701 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.824121 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,012 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.776905 | lrm: 1.00 | dt: 166ms | tok/sec: 1,576,498 | mfu: 37.8% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.732551 | lrm: 1.00 | dt: 166ms | tok/sec: 1,581,719 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.692508 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,663 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.657578 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,717 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.623510 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,885 | mfu: 39.6% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.591751 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,713 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.559581 | lrm: 1.00 | dt: 166ms | tok/sec: 1,579,013 | mfu: 37.9% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.528434 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,986 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.498081 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,988 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.471472 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,010 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.444702 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,807 | mfu: 39.5% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.414816 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,720 | mfu: 38.8% | epoch: 1 | remaining: 297s    
