step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.728189945220947,0.0,0.0,3e-05,2.6914570331573486
300,2.0132195949554443,0.0,0.13627272727272727,0.0029889165186613824,11.725326776504517
600,1.9689499139785767,0.0,0.1379090909090909,0.0029312252584644026,20.282806873321533
900,1.9263876676559448,0.0,0.1335909090909091,0.0028262802505665758,28.941828727722168
1200,1.7682677507400513,0.0,0.22063636363636363,0.0026779520437983317,37.381474018096924
1500,1.4857417345046997,0.0,0.3475909090909091,0.0024917112325092902,45.609315633773804
1800,0.5575615763664246,0.046,0.737,0.002274426691825128,54.013699769973755
2100,0.4337642192840576,0.0715,0.7643636363636364,0.0020341122419518937,62.5591139793396
2400,0.3366497755050659,0.2185,0.8561363636363636,0.0017796310849753703,70.65684080123901
2700,0.11775181442499161,0.849,0.9832727272727273,0.0015203689150246297,78.84115099906921
3000,0.042769905179739,0.9855,0.9985909090909091,0.0012658877580481063,87.7381329536438
3300,0.024617457762360573,0.9935,0.9993636363636363,0.0010255733081748729,96.43528294563293
3600,0.017289651557803154,0.996,0.9995909090909091,0.0008082887674907099,104.74405980110168
3900,0.012986632995307446,0.998,0.9997727272727273,0.0006220479562016685,112.76549887657166
4200,0.011002984829246998,0.9995,0.9999090909090909,0.00047371974943342433,121.48685097694397
4500,0.00920828152447939,0.9995,0.9999090909090909,0.00036877474153559735,129.82107782363892
4800,0.008271659724414349,0.9995,0.9999090909090909,0.00031108348133861787,137.98281073570251
4999,0.007408950477838516,0.9995,0.9999090909090909,0.00030000027746700307,143.61226177215576
