Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 1.997568e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011252 | lrm: 1.00 | dt: 27627ms | tok/sec: 9,340 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867833 | lrm: 1.00 | dt: 144ms | tok/sec: 1,792,717 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.487582 | lrm: 1.00 | dt: 145ms | tok/sec: 1,777,887 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034829 | lrm: 1.00 | dt: 145ms | tok/sec: 1,774,730 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.659237 | lrm: 1.00 | dt: 147ms | tok/sec: 1,755,843 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.325283 | lrm: 1.00 | dt: 146ms | tok/sec: 1,770,795 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.071813 | lrm: 1.00 | dt: 150ms | tok/sec: 1,719,646 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.867418 | lrm: 1.00 | dt: 166ms | tok/sec: 1,557,789 | mfu: 31.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.695148 | lrm: 1.00 | dt: 162ms | tok/sec: 1,589,504 | mfu: 32.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.546247 | lrm: 1.00 | dt: 144ms | tok/sec: 1,788,224 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419384 | lrm: 1.00 | dt: 147ms | tok/sec: 1,760,315 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.312475 | lrm: 1.00 | dt: 146ms | tok/sec: 1,768,796 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.214193 | lrm: 1.00 | dt: 146ms | tok/sec: 1,770,775 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127892 | lrm: 1.00 | dt: 155ms | tok/sec: 1,664,078 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.054554 | lrm: 1.00 | dt: 152ms | tok/sec: 1,694,482 | mfu: 34.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986280 | lrm: 1.00 | dt: 151ms | tok/sec: 1,704,421 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.923710 | lrm: 1.00 | dt: 147ms | tok/sec: 1,756,669 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.866038 | lrm: 1.00 | dt: 147ms | tok/sec: 1,751,612 | mfu: 35.4% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.814966 | lrm: 1.00 | dt: 145ms | tok/sec: 1,774,896 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.762702 | lrm: 1.00 | dt: 151ms | tok/sec: 1,705,926 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.715492 | lrm: 1.00 | dt: 152ms | tok/sec: 1,703,086 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.673111 | lrm: 1.00 | dt: 153ms | tok/sec: 1,686,734 | mfu: 34.1% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.631980 | lrm: 1.00 | dt: 149ms | tok/sec: 1,735,724 | mfu: 35.0% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.593898 | lrm: 1.00 | dt: 147ms | tok/sec: 1,753,005 | mfu: 35.4% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.556766 | lrm: 1.00 | dt: 146ms | tok/sec: 1,767,519 | mfu: 35.7% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.523125 | lrm: 1.00 | dt: 147ms | tok/sec: 1,754,352 | mfu: 35.4% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.485276 | lrm: 1.00 | dt: 149ms | tok/sec: 1,734,639 | mfu: 35.0% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.451245 | lrm: 1.00 | dt: 152ms | tok/sec: 1,701,014 | mfu: 34.3% | epoch: 1 | remaining: 297s    
step 00028 (0.8%) | loss: 5.417410 | lrm: 1.00 | dt: 152ms | tok/sec: 1,702,328 | mfu: 34.4% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.388891 | lrm: 1.00 | dt: 150ms | tok/sec: 1,718,870 | mfu: 34.7% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.355809 | lrm: 1.00 | dt: 147ms | tok/sec: 1,751,737 | mfu: 35.4% | epoch: 1 | remaining: 297s    
