step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.730588912963867,0.0,0.023,3e-05,14.757437944412231
300,2.012261152267456,0.0,0.13422727272727272,0.0029889165186613824,43.1499400138855
600,1.9699703454971313,0.0,0.1379090909090909,0.0029312252584644026,71.02054977416992
900,1.9655345678329468,0.0,0.13545454545454547,0.0028262802505665758,98.46656584739685
1200,1.9616304636001587,0.0,0.13395454545454547,0.0026779520437983317,116.06754493713379
1500,1.867222785949707,0.0,0.18927272727272726,0.0024917112325092902,132.44513392448425
1800,1.0159109830856323,0.0015,0.516,0.002274426691825128,150.07773399353027
2100,0.5830084681510925,0.0195,0.6738181818181819,0.0020341122419518937,172.69124674797058
2400,0.4686136245727539,0.0585,0.7492727272727273,0.0017796310849753703,191.84024286270142
2700,0.21318171918392181,0.4855,0.9370454545454545,0.0015203689150246297,214.10552406311035
3000,0.08024638146162033,0.735,0.9755454545454545,0.0012658877580481063,231.48276090621948
3300,0.060495782643556595,0.7815,0.9799545454545454,0.0010255733081748729,249.12802386283875
3600,0.04168399050831795,0.857,0.9868181818181818,0.0008082887674907099,268.7390367984772
3900,0.02998584508895874,0.9015,0.990909090909091,0.0006220479562016685,297.17709279060364
4200,0.021184436976909637,0.9525,0.9956363636363637,0.00047371974943342433,327.50029969215393
4500,0.016616079956293106,0.972,0.9974090909090909,0.00036877474153559735,358.38160276412964
4800,0.012747260741889477,0.973,0.9974545454545455,0.00031108348133861787,383.9166889190674
4999,0.01267144177109003,0.976,0.9977727272727273,0.00030000027746700307,398.9096357822418
