step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,3.6723968982696533
300,2.010490655899048,0.0,0.13754545454545455,0.0029889165186613824,11.680700778961182
600,1.973002552986145,0.0,0.13395454545454547,0.0029312252584644026,19.062998056411743
900,1.9631032943725586,0.0,0.15609090909090909,0.0028262802505665758,26.360540866851807
1200,1.5712162256240845,0.0,0.271,0.0026779520437983317,33.74165987968445
1500,0.6104276180267334,0.0085,0.6461363636363636,0.0024917112325092902,41.027714014053345
1800,0.4011801481246948,0.119,0.8096818181818182,0.002274426691825128,50.24606394767761
2100,0.15965516865253448,0.4475,0.9332272727272727,0.0020341122419518937,58.22545790672302
2400,0.11183902621269226,0.512,0.9447272727272727,0.0017796310849753703,66.28447103500366
2700,0.10272011905908585,0.512,0.9449090909090909,0.0015203689150246297,73.94413208961487
3000,0.09471511095762253,0.517,0.9459545454545455,0.0012658877580481063,81.84024500846863
3300,0.09892644733190536,0.5145,0.9455,0.0010255733081748729,89.90357494354248
3600,0.09759098291397095,0.5205,0.9464545454545454,0.0008082887674907099,100.60152006149292
3900,0.09216371923685074,0.533,0.9476818181818182,0.0006220479562016685,111.4084300994873
4200,0.09471776336431503,0.526,0.9468636363636364,0.00047371974943342433,121.87688708305359
4500,0.08498571068048477,0.5255,0.9475454545454546,0.00036877474153559735,129.91313195228577
4800,0.09218958765268326,0.5335,0.9479090909090909,0.00031108348133861787,139.55462384223938
4999,0.09357734769582748,0.536,0.9479090909090909,0.00030000027746700307,145.91255807876587
