Run: repro_l1_d8_ff12
Params: 1588
Device: mps
step=     0 loss=4.7261 val_exact=0.00000 val_tok=0.00000 lr=3.00e-05 t=3.1s
step=   300 loss=2.1730 val_exact=0.00000 val_tok=0.13395 lr=3.00e-03 t=8.9s
step=   600 loss=2.0191 val_exact=0.00000 val_tok=0.13395 lr=3.00e-03 t=14.3s
step=   900 loss=1.9909 val_exact=0.00000 val_tok=0.13845 lr=3.00e-03 t=19.7s
step=  1200 loss=1.9742 val_exact=0.00000 val_tok=0.13845 lr=3.00e-03 t=25.0s
step=  1500 loss=1.9680 val_exact=0.00000 val_tok=0.13836 lr=2.99e-03 t=30.9s
step=  1800 loss=1.9051 val_exact=0.00000 val_tok=0.18791 lr=2.99e-03 t=36.1s
step=  2100 loss=1.6280 val_exact=0.00000 val_tok=0.25191 lr=2.99e-03 t=41.8s
step=  2400 loss=1.3676 val_exact=0.00000 val_tok=0.37145 lr=2.98e-03 t=48.4s
step=  2700 loss=0.8924 val_exact=0.00150 val_tok=0.57841 lr=2.98e-03 t=54.7s
step=  3000 loss=0.5175 val_exact=0.06350 val_tok=0.75600 lr=2.97e-03 t=60.7s
step=  3300 loss=0.3897 val_exact=0.18150 val_tok=0.84250 lr=2.97e-03 t=67.0s
step=  3600 loss=0.3310 val_exact=0.28150 val_tok=0.88214 lr=2.96e-03 t=73.5s
step=  3900 loss=0.2669 val_exact=0.33950 val_tok=0.89732 lr=2.95e-03 t=79.8s
step=  4200 loss=0.2063 val_exact=0.50100 val_tok=0.93382 lr=2.94e-03 t=85.8s
step=  4500 loss=0.1451 val_exact=0.62000 val_tok=0.95159 lr=2.94e-03 t=91.7s
step=  4800 loss=0.1352 val_exact=0.69350 val_tok=0.96168 lr=2.93e-03 t=97.9s
step=  5100 loss=0.1053 val_exact=0.77350 val_tok=0.97250 lr=2.92e-03 t=103.7s
step=  5400 loss=0.0819 val_exact=0.83000 val_tok=0.98005 lr=2.91e-03 t=111.7s
step=  5700 loss=0.0561 val_exact=0.89550 val_tok=0.98836 lr=2.90e-03 t=118.1s
step=  6000 loss=0.0389 val_exact=0.93800 val_tok=0.99323 lr=2.89e-03 t=124.4s
step=  6300 loss=0.0343 val_exact=0.95400 val_tok=0.99495 lr=2.87e-03 t=130.7s
step=  6600 loss=0.0258 val_exact=0.96900 val_tok=0.99682 lr=2.86e-03 t=137.9s
step=  6900 loss=0.0200 val_exact=0.98300 val_tok=0.99832 lr=2.85e-03 t=144.9s
step=  7200 loss=0.0168 val_exact=0.98950 val_tok=0.99905 lr=2.84e-03 t=153.4s
step=  7500 loss=0.0131 val_exact=0.99200 val_tok=0.99923 lr=2.82e-03 t=160.6s
step=  7800 loss=0.0109 val_exact=0.99100 val_tok=0.99914 lr=2.81e-03 t=168.1s
step=  8100 loss=0.0084 val_exact=0.99550 val_tok=0.99959 lr=2.79e-03 t=175.4s
step=  8400 loss=0.0079 val_exact=0.99800 val_tok=0.99982 lr=2.78e-03 t=182.3s
step=  8700 loss=0.0065 val_exact=0.99650 val_tok=0.99968 lr=2.76e-03 t=189.1s
step=  9000 loss=0.0070 val_exact=0.99950 val_tok=0.99995 lr=2.75e-03 t=195.8s
step=  9300 loss=0.0056 val_exact=0.99850 val_tok=0.99986 lr=2.73e-03 t=202.9s
step=  9600 loss=0.0051 val_exact=0.99950 val_tok=0.99995 lr=2.71e-03 t=209.6s
step=  9900 loss=0.0038 val_exact=1.00000 val_tok=1.00000 lr=2.69e-03 t=216.5s
step= 10200 loss=0.0036 val_exact=0.99900 val_tok=0.99991 lr=2.68e-03 t=223.0s
step= 10500 loss=0.0034 val_exact=1.00000 val_tok=1.00000 lr=2.66e-03 t=230.4s
step= 10800 loss=0.0030 val_exact=0.99900 val_tok=0.99991 lr=2.64e-03 t=237.7s
step= 11100 loss=0.0024 val_exact=1.00000 val_tok=1.00000 lr=2.62e-03 t=244.4s
step= 11400 loss=0.0022 val_exact=1.00000 val_tok=1.00000 lr=2.60e-03 t=251.4s
step= 11700 loss=0.0022 val_exact=1.00000 val_tok=1.00000 lr=2.58e-03 t=258.1s
step= 12000 loss=0.0019 val_exact=1.00000 val_tok=1.00000 lr=2.56e-03 t=264.8s
step= 12300 loss=0.0019 val_exact=1.00000 val_tok=1.00000 lr=2.54e-03 t=271.5s
step= 12600 loss=0.0016 val_exact=1.00000 val_tok=1.00000 lr=2.52e-03 t=278.1s
step= 12900 loss=0.0015 val_exact=1.00000 val_tok=1.00000 lr=2.49e-03 t=284.6s
step= 13200 loss=0.0012 val_exact=1.00000 val_tok=1.00000 lr=2.47e-03 t=294.0s
step= 13500 loss=0.0014 val_exact=1.00000 val_tok=1.00000 lr=2.45e-03 t=301.2s
step= 13800 loss=0.0012 val_exact=1.00000 val_tok=1.00000 lr=2.43e-03 t=308.3s
step= 14100 loss=0.0010 val_exact=1.00000 val_tok=1.00000 lr=2.40e-03 t=315.2s
step= 14400 loss=0.0010 val_exact=1.00000 val_tok=1.00000 lr=2.38e-03 t=322.3s
step= 14700 loss=0.0010 val_exact=1.00000 val_tok=1.00000 lr=2.35e-03 t=329.8s
step= 15000 loss=0.0009 val_exact=1.00000 val_tok=1.00000 lr=2.33e-03 t=337.3s
step= 15300 loss=0.0015 val_exact=1.00000 val_tok=1.00000 lr=2.31e-03 t=344.4s
step= 15600 loss=0.0008 val_exact=1.00000 val_tok=1.00000 lr=2.28e-03 t=351.6s
step= 15900 loss=0.0011 val_exact=0.99950 val_tok=0.99995 lr=2.26e-03 t=358.5s
step= 16200 loss=0.0006 val_exact=1.00000 val_tok=1.00000 lr=2.23e-03 t=365.2s
step= 16500 loss=0.0007 val_exact=1.00000 val_tok=1.00000 lr=2.20e-03 t=372.1s
step= 16800 loss=0.0005 val_exact=1.00000 val_tok=1.00000 lr=2.18e-03 t=379.1s
step= 17100 loss=0.0008 val_exact=1.00000 val_tok=1.00000 lr=2.15e-03 t=386.0s
step= 17400 loss=0.0005 val_exact=1.00000 val_tok=1.00000 lr=2.13e-03 t=392.7s
step= 17700 loss=0.0005 val_exact=1.00000 val_tok=1.00000 lr=2.10e-03 t=399.4s
step= 18000 loss=0.0005 val_exact=1.00000 val_tok=1.00000 lr=2.07e-03 t=406.4s
step= 18300 loss=0.0004 val_exact=1.00000 val_tok=1.00000 lr=2.05e-03 t=414.8s
step= 18600 loss=0.0004 val_exact=1.00000 val_tok=1.00000 lr=2.02e-03 t=421.4s
step= 18900 loss=0.0004 val_exact=1.00000 val_tok=1.00000 lr=1.99e-03 t=428.0s
step= 19200 loss=0.0004 val_exact=1.00000 val_tok=1.00000 lr=1.96e-03 t=434.6s
step= 19500 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.94e-03 t=441.6s
step= 19800 loss=0.0004 val_exact=1.00000 val_tok=1.00000 lr=1.91e-03 t=448.6s
step= 20100 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.88e-03 t=455.4s
step= 20400 loss=0.0004 val_exact=1.00000 val_tok=1.00000 lr=1.85e-03 t=462.2s
step= 20700 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.82e-03 t=470.6s
step= 21000 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.80e-03 t=478.5s
step= 21300 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.77e-03 t=485.8s
step= 21600 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.74e-03 t=492.6s
step= 21900 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.71e-03 t=499.6s
step= 22200 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.68e-03 t=506.0s
step= 22500 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.65e-03 t=512.3s
step= 22800 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.63e-03 t=518.7s
step= 23100 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.60e-03 t=525.0s
step= 23400 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.57e-03 t=531.7s
step= 23700 loss=0.0003 val_exact=1.00000 val_tok=1.00000 lr=1.54e-03 t=538.0s
