Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.172549e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 23557ms | tok/sec: 11,128 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867342 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,534 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486007 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,964 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033872 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,264 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654650 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,040 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322199 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,924 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069249 | lrm: 1.00 | dt: 190ms | tok/sec: 1,376,742 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864143 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,507 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689694 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,998 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541405 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,002 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418092 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,957 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308955 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,346 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211083 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,057 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.128593 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,432 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.055366 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,409 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.987758 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,959 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.927855 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,757 | mfu: 37.4% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.870078 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,710 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.819039 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,698 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.770843 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,571 | mfu: 35.6% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.725535 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,426 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.684176 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,411 | mfu: 37.0% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.647668 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,828 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.612090 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,225 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.578848 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,433 | mfu: 37.3% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.544939 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,952 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.511799 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,126 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.479331 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,234 | mfu: 36.4% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.450664 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,300 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.422090 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,259 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.390266 | lrm: 1.00 | dt: 155ms | tok/sec: 1,696,677 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.362002 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,103 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.334879 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,833 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.308874 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,848 | mfu: 36.9% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.281862 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,493 | mfu: 36.7% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.253481 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,818 | mfu: 36.6% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.225670 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,216 | mfu: 36.9% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.199091 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,698 | mfu: 36.6% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.171287 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,713 | mfu: 36.4% | epoch: 1 | remaining: 296s    
step 00039 (1.5%) | loss: 5.144245 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,869 | mfu: 36.5% | epoch: 1 | remaining: 295s    
step 00040 (1.5%) | loss: 5.120621 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,020 | mfu: 36.6% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.093206 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,393 | mfu: 36.5% | epoch: 1 | remaining: 295s    
step 00042 (1.6%) | loss: 5.069336 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,175 | mfu: 36.4% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.041878 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,278 | mfu: 36.7% | epoch: 1 | remaining: 295s    
step 00044 (1.7%) | loss: 5.017341 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,393 | mfu: 36.7% | epoch: 1 | remaining: 295s    
step 00045 (1.8%) | loss: 4.994604 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,898 | mfu: 37.0% | epoch: 1 | remaining: 295s    
step 00046 (1.8%) | loss: 4.968615 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,666 | mfu: 36.9% | epoch: 1 | remaining: 294s    
