Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.202040e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011368 | lrm: 1.00 | dt: 28294ms | tok/sec: 4,632 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.885467 | lrm: 1.00 | dt: 78ms | tok/sec: 1,680,840 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.542785 | lrm: 1.00 | dt: 79ms | tok/sec: 1,665,835 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.110013 | lrm: 1.00 | dt: 80ms | tok/sec: 1,643,490 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.744531 | lrm: 1.00 | dt: 79ms | tok/sec: 1,662,299 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.428446 | lrm: 1.00 | dt: 80ms | tok/sec: 1,639,119 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.178823 | lrm: 1.00 | dt: 79ms | tok/sec: 1,666,522 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.971189 | lrm: 1.00 | dt: 83ms | tok/sec: 1,572,222 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.796186 | lrm: 1.00 | dt: 80ms | tok/sec: 1,647,154 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.648533 | lrm: 1.00 | dt: 79ms | tok/sec: 1,661,787 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.520151 | lrm: 1.00 | dt: 81ms | tok/sec: 1,617,533 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.405779 | lrm: 1.00 | dt: 90ms | tok/sec: 1,454,969 | mfu: 32.4% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.310978 | lrm: 1.00 | dt: 81ms | tok/sec: 1,614,464 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.227020 | lrm: 1.00 | dt: 87ms | tok/sec: 1,504,243 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.150121 | lrm: 1.00 | dt: 133ms | tok/sec: 985,764 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00015 (0.1%) | loss: 6.087141 | lrm: 1.00 | dt: 109ms | tok/sec: 1,205,126 | mfu: 26.8% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.031166 | lrm: 1.00 | dt: 111ms | tok/sec: 1,184,749 | mfu: 26.4% | epoch: 1 | remaining: 299s    
step 00017 (0.2%) | loss: 5.975309 | lrm: 1.00 | dt: 79ms | tok/sec: 1,666,765 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00018 (0.2%) | loss: 5.925516 | lrm: 1.00 | dt: 124ms | tok/sec: 1,059,896 | mfu: 23.6% | epoch: 1 | remaining: 299s    
step 00019 (0.3%) | loss: 5.880156 | lrm: 1.00 | dt: 115ms | tok/sec: 1,137,770 | mfu: 25.3% | epoch: 1 | remaining: 299s    
step 00020 (0.3%) | loss: 5.841645 | lrm: 1.00 | dt: 86ms | tok/sec: 1,531,417 | mfu: 34.1% | epoch: 1 | remaining: 299s    
step 00021 (0.3%) | loss: 5.805418 | lrm: 1.00 | dt: 93ms | tok/sec: 1,411,066 | mfu: 31.4% | epoch: 1 | remaining: 299s    
step 00022 (0.4%) | loss: 5.769891 | lrm: 1.00 | dt: 114ms | tok/sec: 1,149,722 | mfu: 25.6% | epoch: 1 | remaining: 299s    
step 00023 (0.4%) | loss: 5.735587 | lrm: 1.00 | dt: 79ms | tok/sec: 1,663,496 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00024 (0.4%) | loss: 5.704134 | lrm: 1.00 | dt: 81ms | tok/sec: 1,613,052 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00025 (0.5%) | loss: 5.666360 | lrm: 1.00 | dt: 79ms | tok/sec: 1,654,774 | mfu: 36.8% | epoch: 1 | remaining: 299s    
step 00026 (0.5%) | loss: 5.635815 | lrm: 1.00 | dt: 87ms | tok/sec: 1,508,925 | mfu: 33.6% | epoch: 1 | remaining: 298s    
step 00027 (0.5%) | loss: 5.609494 | lrm: 1.00 | dt: 88ms | tok/sec: 1,497,964 | mfu: 33.3% | epoch: 1 | remaining: 298s    
step 00028 (0.5%) | loss: 5.584315 | lrm: 1.00 | dt: 80ms | tok/sec: 1,647,499 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00029 (0.6%) | loss: 5.555937 | lrm: 1.00 | dt: 83ms | tok/sec: 1,572,073 | mfu: 35.0% | epoch: 1 | remaining: 298s    
step 00030 (0.6%) | loss: 5.529080 | lrm: 1.00 | dt: 79ms | tok/sec: 1,667,164 | mfu: 37.1% | epoch: 1 | remaining: 298s    
