Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 1.997568e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011252 | lrm: 1.00 | dt: 31587ms | tok/sec: 8,169 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867987 | lrm: 1.00 | dt: 153ms | tok/sec: 1,685,022 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486405 | lrm: 1.00 | dt: 144ms | tok/sec: 1,786,937 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033054 | lrm: 1.00 | dt: 145ms | tok/sec: 1,783,054 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.656494 | lrm: 1.00 | dt: 160ms | tok/sec: 1,612,743 | mfu: 32.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322682 | lrm: 1.00 | dt: 145ms | tok/sec: 1,784,321 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069301 | lrm: 1.00 | dt: 154ms | tok/sec: 1,680,229 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864460 | lrm: 1.00 | dt: 154ms | tok/sec: 1,679,997 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.692154 | lrm: 1.00 | dt: 191ms | tok/sec: 1,351,980 | mfu: 27.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.543309 | lrm: 1.00 | dt: 151ms | tok/sec: 1,708,117 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.416506 | lrm: 1.00 | dt: 146ms | tok/sec: 1,767,571 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309614 | lrm: 1.00 | dt: 158ms | tok/sec: 1,631,548 | mfu: 32.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211288 | lrm: 1.00 | dt: 145ms | tok/sec: 1,774,279 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.125004 | lrm: 1.00 | dt: 157ms | tok/sec: 1,638,883 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.051915 | lrm: 1.00 | dt: 151ms | tok/sec: 1,706,240 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.983727 | lrm: 1.00 | dt: 155ms | tok/sec: 1,667,678 | mfu: 33.7% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.920926 | lrm: 1.00 | dt: 148ms | tok/sec: 1,740,897 | mfu: 35.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.863010 | lrm: 1.00 | dt: 153ms | tok/sec: 1,685,788 | mfu: 34.0% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.811679 | lrm: 1.00 | dt: 145ms | tok/sec: 1,781,102 | mfu: 36.0% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.759071 | lrm: 1.00 | dt: 163ms | tok/sec: 1,585,692 | mfu: 32.0% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.711518 | lrm: 1.00 | dt: 153ms | tok/sec: 1,686,071 | mfu: 34.0% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.668711 | lrm: 1.00 | dt: 149ms | tok/sec: 1,737,557 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.627097 | lrm: 1.00 | dt: 151ms | tok/sec: 1,707,996 | mfu: 34.5% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.588627 | lrm: 1.00 | dt: 147ms | tok/sec: 1,760,581 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.551101 | lrm: 1.00 | dt: 159ms | tok/sec: 1,626,175 | mfu: 32.8% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.516846 | lrm: 1.00 | dt: 145ms | tok/sec: 1,776,574 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.478384 | lrm: 1.00 | dt: 156ms | tok/sec: 1,657,450 | mfu: 33.5% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.443793 | lrm: 1.00 | dt: 162ms | tok/sec: 1,591,837 | mfu: 32.1% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.409440 | lrm: 1.00 | dt: 150ms | tok/sec: 1,721,451 | mfu: 34.8% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.380568 | lrm: 1.00 | dt: 149ms | tok/sec: 1,729,384 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.347020 | lrm: 1.00 | dt: 152ms | tok/sec: 1,695,748 | mfu: 34.2% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.312779 | lrm: 1.00 | dt: 147ms | tok/sec: 1,761,249 | mfu: 35.6% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.283401 | lrm: 1.00 | dt: 148ms | tok/sec: 1,743,149 | mfu: 35.2% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.252559 | lrm: 1.00 | dt: 147ms | tok/sec: 1,751,031 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00034 (1.2%) | loss: 5.224972 | lrm: 1.00 | dt: 153ms | tok/sec: 1,682,860 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00035 (1.2%) | loss: 5.195989 | lrm: 1.00 | dt: 146ms | tok/sec: 1,763,846 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.165885 | lrm: 1.00 | dt: 148ms | tok/sec: 1,746,262 | mfu: 35.3% | epoch: 1 | remaining: 296s    
step 00037 (1.3%) | loss: 5.135734 | lrm: 1.00 | dt: 149ms | tok/sec: 1,732,673 | mfu: 35.0% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.107984 | lrm: 1.00 | dt: 162ms | tok/sec: 1,589,212 | mfu: 32.1% | epoch: 1 | remaining: 296s    
step 00039 (1.4%) | loss: 5.077471 | lrm: 1.00 | dt: 145ms | tok/sec: 1,780,877 | mfu: 36.0% | epoch: 1 | remaining: 296s    
step 00040 (1.5%) | loss: 5.050524 | lrm: 1.00 | dt: 150ms | tok/sec: 1,722,465 | mfu: 34.8% | epoch: 1 | remaining: 295s    
step 00041 (1.5%) | loss: 5.022838 | lrm: 1.00 | dt: 164ms | tok/sec: 1,577,016 | mfu: 31.8% | epoch: 1 | remaining: 295s    
step 00042 (1.6%) | loss: 4.996610 | lrm: 1.00 | dt: 145ms | tok/sec: 1,783,630 | mfu: 36.0% | epoch: 1 | remaining: 295s    
step 00043 (1.6%) | loss: 4.970934 | lrm: 1.00 | dt: 151ms | tok/sec: 1,707,977 | mfu: 34.5% | epoch: 1 | remaining: 295s    
step 00044 (1.7%) | loss: 4.944294 | lrm: 1.00 | dt: 147ms | tok/sec: 1,759,539 | mfu: 35.5% | epoch: 1 | remaining: 295s    
