Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 24,904,704
  context_mix             : 1,024
  scalars                 : 16
  total                   : 50,071,568
Estimated FLOPs per token: 2.375086e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 28228ms | tok/sec: 18,573 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852084 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,383 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.455647 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,142 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.995621 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,205 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.608082 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,499 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.273511 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,481 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.018894 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,589 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.807552 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,916 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.625915 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,101 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.471916 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,974 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.340000 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,306 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.229505 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,459 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.130803 | lrm: 1.00 | dt: 348ms | tok/sec: 1,508,205 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.042485 | lrm: 1.00 | dt: 346ms | tok/sec: 1,517,183 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.967482 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,329 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.899473 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,861 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.840837 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,791 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.784046 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,239 | mfu: 36.8% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.732567 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,405 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.683784 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,211 | mfu: 36.7% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.638787 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,390 | mfu: 37.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.596202 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,317 | mfu: 36.3% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.558137 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,008 | mfu: 36.5% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.518746 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,516 | mfu: 36.7% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.481090 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,327 | mfu: 36.3% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.446249 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,746 | mfu: 36.5% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.412787 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,836 | mfu: 36.8% | epoch: 1 | remaining: 294s    
step 00027 (1.8%) | loss: 5.380361 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,925 | mfu: 36.4% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.350775 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,774 | mfu: 36.7% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.320124 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,853 | mfu: 36.6% | epoch: 1 | remaining: 293s    
step 00030 (2.2%) | loss: 5.287724 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,307 | mfu: 36.4% | epoch: 1 | remaining: 293s    
step 00031 (2.3%) | loss: 5.256462 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,407 | mfu: 36.3% | epoch: 1 | remaining: 293s    
step 00032 (2.4%) | loss: 5.227482 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,297 | mfu: 36.8% | epoch: 1 | remaining: 292s    
