Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SMMLSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.139126e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 25906ms | tok/sec: 10,119 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 149ms | tok/sec: 1,757,233 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486138 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,126 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034089 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,853 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654922 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,626 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322367 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,870 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069386 | lrm: 1.00 | dt: 179ms | tok/sec: 1,466,878 | mfu: 31.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864241 | lrm: 1.00 | dt: 168ms | tok/sec: 1,562,785 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689736 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,552 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541352 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,036 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.417901 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,546 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308586 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,201 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.210485 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,550 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127742 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,517 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.054255 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,220 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986432 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,509 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.926150 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,238 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.867852 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,450 | mfu: 37.3% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.816206 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,697 | mfu: 36.8% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.767289 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,145 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.721286 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,766 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.679115 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,759 | mfu: 36.4% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.641874 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,390 | mfu: 37.0% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.605611 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,415 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.571647 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,970 | mfu: 37.1% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.536877 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,256 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.502837 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,079 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.469485 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,064 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.439857 | lrm: 1.00 | dt: 153ms | tok/sec: 1,715,175 | mfu: 37.1% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.410432 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,041 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.377795 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,165 | mfu: 37.2% | epoch: 1 | remaining: 297s    
