Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.257091e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 31020ms | tok/sec: 8,450 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 172ms | tok/sec: 1,520,188 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486181 | lrm: 1.00 | dt: 152ms | tok/sec: 1,726,685 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034144 | lrm: 1.00 | dt: 170ms | tok/sec: 1,541,138 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655106 | lrm: 1.00 | dt: 152ms | tok/sec: 1,730,160 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322584 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,188 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069600 | lrm: 1.00 | dt: 240ms | tok/sec: 1,094,359 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864512 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,491 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690060 | lrm: 1.00 | dt: 180ms | tok/sec: 1,458,274 | mfu: 33.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541766 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,083 | mfu: 30.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418446 | lrm: 1.00 | dt: 176ms | tok/sec: 1,486,652 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309300 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,831 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211416 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,899 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.128944 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,665 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.055751 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,052 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.988276 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,360 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.928501 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,712 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.870828 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,744 | mfu: 37.8% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.819913 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,474 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.771917 | lrm: 1.00 | dt: 165ms | tok/sec: 1,593,513 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.726788 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,790 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.685746 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,393 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.649718 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,647 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.614640 | lrm: 1.00 | dt: 170ms | tok/sec: 1,545,323 | mfu: 35.2% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.581695 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,677 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.547981 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,607 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.515199 | lrm: 1.00 | dt: 174ms | tok/sec: 1,505,617 | mfu: 34.3% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.483171 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,045 | mfu: 36.7% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.454918 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,500 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.426551 | lrm: 1.00 | dt: 168ms | tok/sec: 1,559,615 | mfu: 35.6% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.394913 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,408 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00031 (1.1%) | loss: 5.366732 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,369 | mfu: 37.1% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.339519 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,104 | mfu: 38.3% | epoch: 1 | remaining: 296s    
step 00033 (1.2%) | loss: 5.313173 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,664 | mfu: 37.4% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.286595 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,214 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.259558 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,211 | mfu: 37.9% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.232276 | lrm: 1.00 | dt: 176ms | tok/sec: 1,493,390 | mfu: 34.1% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.205832 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,366 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.178270 | lrm: 1.00 | dt: 166ms | tok/sec: 1,577,197 | mfu: 36.0% | epoch: 1 | remaining: 295s    
step 00039 (1.5%) | loss: 5.151367 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,749 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00040 (1.6%) | loss: 5.127743 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,878 | mfu: 33.7% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.100362 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,000 | mfu: 38.0% | epoch: 1 | remaining: 295s    
step 00042 (1.7%) | loss: 5.076591 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,581 | mfu: 37.9% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.049236 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,482 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00044 (1.8%) | loss: 5.024722 | lrm: 1.00 | dt: 171ms | tok/sec: 1,530,366 | mfu: 34.9% | epoch: 1 | remaining: 295s    
step 00045 (1.8%) | loss: 5.002253 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,158 | mfu: 37.4% | epoch: 1 | remaining: 294s    
step 00046 (1.9%) | loss: 4.976922 | lrm: 1.00 | dt: 167ms | tok/sec: 1,565,283 | mfu: 35.7% | epoch: 1 | remaining: 294s    
step 00047 (1.9%) | loss: 4.949757 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,333 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00048 (2.0%) | loss: 4.923965 | lrm: 1.00 | dt: 174ms | tok/sec: 1,505,648 | mfu: 34.3% | epoch: 1 | remaining: 294s    
step 00049 (2.0%) | loss: 4.895806 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,003 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00050 (2.1%) | loss: 4.874469 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,271 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00051 (2.1%) | loss: 4.849481 | lrm: 1.00 | dt: 165ms | tok/sec: 1,587,520 | mfu: 36.2% | epoch: 1 | remaining: 293s    
step 00052 (2.2%) | loss: 4.827170 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,922 | mfu: 38.8% | epoch: 1 | remaining: 293s    
