Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063432e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 26453ms | tok/sec: 9,909 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867396 | lrm: 1.00 | dt: 148ms | tok/sec: 1,775,430 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485802 | lrm: 1.00 | dt: 149ms | tok/sec: 1,757,053 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033526 | lrm: 1.00 | dt: 150ms | tok/sec: 1,750,809 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654046 | lrm: 1.00 | dt: 149ms | tok/sec: 1,762,766 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321453 | lrm: 1.00 | dt: 148ms | tok/sec: 1,766,337 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068392 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,274 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862857 | lrm: 1.00 | dt: 167ms | tok/sec: 1,566,113 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688160 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,957 | mfu: 32.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.539486 | lrm: 1.00 | dt: 148ms | tok/sec: 1,766,323 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415584 | lrm: 1.00 | dt: 150ms | tok/sec: 1,751,431 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305625 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,947 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.206667 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,948 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.122805 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,979 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.048191 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,235 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.978987 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,333 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.916805 | lrm: 1.00 | dt: 149ms | tok/sec: 1,756,394 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.856377 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,860 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.802154 | lrm: 1.00 | dt: 149ms | tok/sec: 1,760,057 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.750237 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,573 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.701176 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,581 | mfu: 34.6% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.655246 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,021 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.613991 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,550 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.573384 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,296 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.535049 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,164 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.496333 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,111 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.458443 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,546 | mfu: 35.3% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.421059 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,958 | mfu: 34.6% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.388373 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,695 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.356377 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,771 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.320411 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,048 | mfu: 36.0% | epoch: 1 | remaining: 297s    
