Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.296412e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 25674ms | tok/sec: 10,210 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867313 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,562 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486135 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,233 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034111 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,615 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655105 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,305 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322604 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,186 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069666 | lrm: 1.00 | dt: 202ms | tok/sec: 1,294,621 | mfu: 30.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864685 | lrm: 1.00 | dt: 173ms | tok/sec: 1,513,884 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690271 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,051 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542007 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,630 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418756 | lrm: 1.00 | dt: 167ms | tok/sec: 1,566,878 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309702 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,134 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211966 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,530 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129682 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,507 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.056661 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,261 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.989369 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,516 | mfu: 39.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929869 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,043 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.872487 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,823 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.821968 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,359 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.774372 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,298 | mfu: 37.3% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.729635 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,604 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.689033 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,944 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.653504 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,050 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.618959 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,292 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.586646 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,262 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.553725 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,205 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.521841 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,773 | mfu: 37.2% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.490651 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,249 | mfu: 38.5% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.463264 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,451 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.435724 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,217 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.405005 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,545 | mfu: 38.4% | epoch: 1 | remaining: 297s    
