step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.731698036193848,0.0,0.0,3e-05,8.558541059494019
300,2.0313642024993896,0.0,0.13395454545454547,0.0029889165186613824,21.65930414199829
600,1.9836026430130005,0.0,0.13395454545454547,0.0029312252584644026,35.70610213279724
900,1.859310507774353,0.0,0.213,0.0028262802505665758,47.65870118141174
1200,0.7618204951286316,0.0005,0.5615,0.0026779520437983317,58.52465200424194
1500,0.5025792717933655,0.054,0.7477272727272727,0.0024917112325092902,70.89857411384583
1800,0.43500635027885437,0.0685,0.7656818181818181,0.002274426691825128,81.82588315010071
2100,0.40152397751808167,0.089,0.7801363636363636,0.0020341122419518937,96.45119214057922
2400,0.3776240348815918,0.0975,0.795,0.0017796310849753703,107.35650300979614
2700,0.3654071092605591,0.113,0.8028181818181818,0.0015203689150246297,119.51633930206299
3000,0.3470020294189453,0.1335,0.8158636363636363,0.0012658877580481063,130.53261303901672
3300,0.3127816915512085,0.1935,0.8528636363636364,0.0010255733081748729,145.89384603500366
3600,0.2753370702266693,0.2835,0.8776363636363637,0.0008082887674907099,157.4130940437317
3900,0.2352275252342224,0.35,0.8964545454545455,0.0006220479562016685,168.1074140071869
4200,0.1982029229402542,0.427,0.9145909090909091,0.00047371974943342433,179.73110818862915
4500,0.15745048224925995,0.5035,0.9346818181818182,0.00036877474153559735,190.6027910709381
4800,0.15143555402755737,0.57,0.9456363636363636,0.00031108348133861787,200.88889503479004
4999,0.13400353491306305,0.61,0.9528181818181818,0.00030000027746700307,215.36558628082275
