Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSMSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.237430e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 27213ms | tok/sec: 9,632 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867316 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,302 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486161 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,783 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034143 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,602 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655067 | lrm: 1.00 | dt: 154ms | tok/sec: 1,696,735 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322563 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,387 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069631 | lrm: 1.00 | dt: 176ms | tok/sec: 1,492,328 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864612 | lrm: 1.00 | dt: 181ms | tok/sec: 1,445,668 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690185 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,531 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541914 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,903 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418661 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,622 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309598 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,347 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211845 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,120 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129543 | lrm: 1.00 | dt: 165ms | tok/sec: 1,587,155 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.056526 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,532 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.989189 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,753 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929607 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,834 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.872170 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,836 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.821574 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,273 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.773896 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,083 | mfu: 36.1% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.729064 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,539 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.688284 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,834 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.652610 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,951 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.617997 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,576 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.585528 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,043 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.552426 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,322 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.520325 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,414 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.489050 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,905 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.461438 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,056 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.433667 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,482 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.402742 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,487 | mfu: 37.5% | epoch: 1 | remaining: 297s    
