Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SMMLSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.139126e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 27192ms | tok/sec: 9,640 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,304 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486139 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,407 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034087 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,098 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654933 | lrm: 1.00 | dt: 150ms | tok/sec: 1,751,760 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322371 | lrm: 1.00 | dt: 150ms | tok/sec: 1,749,396 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069384 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,191 | mfu: 28.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864251 | lrm: 1.00 | dt: 169ms | tok/sec: 1,555,102 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689746 | lrm: 1.00 | dt: 149ms | tok/sec: 1,759,708 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541366 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,975 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.417917 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,621 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308609 | lrm: 1.00 | dt: 149ms | tok/sec: 1,764,900 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.210513 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,235 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127758 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,544 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.054264 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,990 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986438 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,442 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.926161 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,687 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.867857 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,708 | mfu: 35.1% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.816196 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,931 | mfu: 37.4% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.767270 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,893 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.721265 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,394 | mfu: 37.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.679082 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,921 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.641833 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,023 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.605517 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,485 | mfu: 35.3% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.571531 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,953 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.536804 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,682 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.502750 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,977 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.469342 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,113 | mfu: 36.4% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.439723 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,156 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.410284 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,757 | mfu: 37.0% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.377620 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,538 | mfu: 36.9% | epoch: 1 | remaining: 297s    
