Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.375055e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011255 | lrm: 1.00 | dt: 24058ms | tok/sec: 9,534 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870239 | lrm: 1.00 | dt: 135ms | tok/sec: 1,699,099 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495941 | lrm: 1.00 | dt: 138ms | tok/sec: 1,658,082 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046583 | lrm: 1.00 | dt: 138ms | tok/sec: 1,658,305 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.671764 | lrm: 1.00 | dt: 138ms | tok/sec: 1,656,569 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.345744 | lrm: 1.00 | dt: 140ms | tok/sec: 1,638,418 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.086920 | lrm: 1.00 | dt: 140ms | tok/sec: 1,643,144 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.881600 | lrm: 1.00 | dt: 156ms | tok/sec: 1,466,647 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.707347 | lrm: 1.00 | dt: 147ms | tok/sec: 1,556,477 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.561606 | lrm: 1.00 | dt: 141ms | tok/sec: 1,627,153 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.436818 | lrm: 1.00 | dt: 160ms | tok/sec: 1,435,875 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.328215 | lrm: 1.00 | dt: 137ms | tok/sec: 1,676,534 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.235561 | lrm: 1.00 | dt: 140ms | tok/sec: 1,640,527 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.151355 | lrm: 1.00 | dt: 140ms | tok/sec: 1,633,297 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.073717 | lrm: 1.00 | dt: 147ms | tok/sec: 1,564,086 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.008350 | lrm: 1.00 | dt: 144ms | tok/sec: 1,590,252 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 5.950086 | lrm: 1.00 | dt: 140ms | tok/sec: 1,635,827 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.896862 | lrm: 1.00 | dt: 146ms | tok/sec: 1,566,855 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.845914 | lrm: 1.00 | dt: 141ms | tok/sec: 1,629,940 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.800191 | lrm: 1.00 | dt: 140ms | tok/sec: 1,642,561 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.757880 | lrm: 1.00 | dt: 142ms | tok/sec: 1,612,689 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.716804 | lrm: 1.00 | dt: 144ms | tok/sec: 1,587,429 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.677670 | lrm: 1.00 | dt: 146ms | tok/sec: 1,571,937 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.642054 | lrm: 1.00 | dt: 145ms | tok/sec: 1,586,178 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.608843 | lrm: 1.00 | dt: 143ms | tok/sec: 1,603,612 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.577140 | lrm: 1.00 | dt: 141ms | tok/sec: 1,626,614 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.548129 | lrm: 1.00 | dt: 138ms | tok/sec: 1,656,421 | mfu: 39.8% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.519444 | lrm: 1.00 | dt: 143ms | tok/sec: 1,608,394 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.491143 | lrm: 1.00 | dt: 142ms | tok/sec: 1,612,681 | mfu: 38.7% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.462945 | lrm: 1.00 | dt: 142ms | tok/sec: 1,616,458 | mfu: 38.8% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.434628 | lrm: 1.00 | dt: 144ms | tok/sec: 1,593,645 | mfu: 38.3% | epoch: 1 | remaining: 297s    
