step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,4.984184980392456
300,2.011364221572876,0.0,0.139,0.0029889165186613824,16.962174892425537
600,1.8406763076782227,0.0,0.1735909090909091,0.0029312252584644026,28.041001796722412
900,1.2670851945877075,0.0,0.42213636363636364,0.0028262802505665758,39.21233677864075
1200,0.6494733691215515,0.018,0.6776363636363636,0.0026779520437983317,50.43149995803833
1500,0.5525307059288025,0.0415,0.7236818181818182,0.0024917112325092902,63.51663398742676
1800,0.5056403875350952,0.059,0.7516818181818182,0.002274426691825128,76.32911896705627
2100,0.4176044762134552,0.103,0.8017272727272727,0.0020341122419518937,88.4288649559021
2400,0.34505465626716614,0.2035,0.8548636363636364,0.0017796310849753703,100.85632681846619
2700,0.29961147904396057,0.274,0.8832727272727273,0.0015203689150246297,111.8136739730835
3000,0.2494446039199829,0.34,0.9029090909090909,0.0012658877580481063,123.04148888587952
3300,0.22961942851543427,0.38,0.9130909090909091,0.0010255733081748729,135.48563289642334
3600,0.21078650653362274,0.4055,0.9193636363636364,0.0008082887674907099,147.09964990615845
3900,0.18589834868907928,0.4305,0.9250454545454545,0.0006220479562016685,159.49171781539917
4200,0.18252283334732056,0.433,0.9271363636363636,0.00047371974943342433,171.06482195854187
4500,0.17340023815631866,0.438,0.9267272727272727,0.00036877474153559735,182.34099984169006
4800,0.16607651114463806,0.4535,0.9313181818181818,0.00031108348133861787,194.0391809940338
4999,0.16788458824157715,0.453,0.9312727272727273,0.00030000027746700307,201.33727097511292
