Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  context_mix             : 1,024
  scalars                 : 16
  total                   : 50,333,712
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 29394ms | tok/sec: 17,836 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854217 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,550 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.440660 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,258 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.973594 | lrm: 1.00 | dt: 410ms | tok/sec: 1,279,391 | mfu: 30.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.581657 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,281 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.252160 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,077 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.000003 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,799 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789045 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,500 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609133 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,433 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456853 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,281 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.326324 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,348 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217054 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,419 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.119990 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,168 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.033402 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,307 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.959822 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,235 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.892682 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,148 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.834688 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,489 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.778502 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,231 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.727553 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,593 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.679578 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,356 | mfu: 37.7% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.635327 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,253 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.592559 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,966 | mfu: 38.1% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.554401 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,090 | mfu: 37.8% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.514583 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,660 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.476813 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,794 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.441361 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,519 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.406908 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,933 | mfu: 38.0% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.373526 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,425 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.343887 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,381 | mfu: 38.4% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.313765 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,745 | mfu: 38.2% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.280694 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,343 | mfu: 38.4% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.247784 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,852 | mfu: 37.9% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.217557 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,268 | mfu: 38.5% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.189738 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,686 | mfu: 37.8% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.156300 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,795 | mfu: 38.0% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 5.126523 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,865 | mfu: 38.4% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 5.096523 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,506 | mfu: 37.9% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 5.067214 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,707 | mfu: 38.2% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 5.037450 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,174 | mfu: 38.1% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 5.008305 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,535 | mfu: 38.0% | epoch: 1 | remaining: 290s    
step 00040 (3.2%) | loss: 4.977961 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,232 | mfu: 38.4% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 4.949293 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,196 | mfu: 38.2% | epoch: 1 | remaining: 290s    
