step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.737035274505615,0.0,0.008818181818181819,3e-05,7.530072927474976
300,1.9997692108154297,0.0,0.1369090909090909,0.0029889165186613824,18.90296697616577
600,1.9723052978515625,0.0,0.13845454545454544,0.0029312252584644026,30.703452110290527
900,1.9621690511703491,0.0,0.13290909090909092,0.0028262802505665758,41.810871839523315
1200,1.433156132698059,0.0,0.2943181818181818,0.0026779520437983317,53.408063888549805
1500,0.6014671921730042,0.0185,0.676409090909091,0.0024917112325092902,64.31758499145508
1800,0.47388842701911926,0.0535,0.736909090909091,0.002274426691825128,75.22519111633301
2100,0.4295201599597931,0.072,0.7581818181818182,0.0020341122419518937,87.05290699005127
2400,0.08772248774766922,0.862,0.986,0.0017796310849753703,100.07160997390747
2700,0.02130100131034851,0.985,0.9985909090909091,0.0015203689150246297,112.41161108016968
3000,0.010222818702459335,0.997,0.9996818181818182,0.0012658877580481063,126.82022500038147
3300,0.006890535354614258,0.9975,0.9997272727272727,0.0010255733081748729,140.23367595672607
3600,0.005625742953270674,0.999,0.9998636363636364,0.0008082887674907099,151.9820590019226
3900,0.004691878333687782,0.9995,0.9999545454545454,0.0006220479562016685,166.08477306365967
4200,0.0038185042794793844,0.9995,0.9999545454545454,0.00047371974943342433,180.43059492111206
4500,0.0029488839209079742,0.999,0.9999090909090909,0.00036877474153559735,192.4571669101715
4800,0.0027163922786712646,0.999,0.9999090909090909,0.00031108348133861787,204.90771007537842
4999,0.0027031973004341125,0.9995,0.9999545454545454,0.00030000027746700307,214.98870587348938
