step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,3.77484393119812
300,2.0114362239837646,0.0,0.13368181818181818,0.0029889165186613824,10.96011996269226
600,1.9702434539794922,0.0,0.13472727272727272,0.0029312252584644026,19.303539991378784
900,1.9641789197921753,0.0,0.13472727272727272,0.0028262802505665758,26.592215061187744
1200,1.9245529174804688,0.0,0.17222727272727273,0.0026779520437983317,33.546106815338135
1500,1.3908292055130005,0.0,0.3724090909090909,0.0024917112325092902,40.98645091056824
1800,0.5090162754058838,0.07,0.7645,0.002274426691825128,48.181432008743286
2100,0.39451268315315247,0.117,0.8118181818181818,0.0020341122419518937,55.23835897445679
2400,0.31984153389930725,0.217,0.8611363636363636,0.0017796310849753703,62.47686505317688
2700,0.25943723320961,0.3225,0.8876363636363637,0.0015203689150246297,69.42181491851807
3000,0.2118200659751892,0.4035,0.9112272727272728,0.0012658877580481063,76.31260991096497
3300,0.1823234111070633,0.493,0.9331818181818182,0.0010255733081748729,82.87914180755615
3600,0.16083085536956787,0.5555,0.9447727272727273,0.0008082887674907099,89.34838676452637
3900,0.1292332261800766,0.6065,0.9535454545454546,0.0006220479562016685,96.08201694488525
4200,0.11788541078567505,0.696,0.9659090909090909,0.00047371974943342433,102.99683976173401
4500,0.09149378538131714,0.7765,0.976,0.00036877474153559735,110.17288708686829
4800,0.08078566938638687,0.818,0.9811818181818182,0.00031108348133861787,116.78054189682007
4999,0.07557208091020584,0.84,0.9830454545454546,0.00030000027746700307,121.34970378875732
