step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,3.8228650093078613
300,2.009005308151245,0.0,0.13304545454545455,0.0029889165186613824,12.866243839263916
600,1.898012638092041,0.0,0.18322727272727274,0.0029312252584644026,21.57019591331482
900,1.104915976524353,0.0,0.4632727272727273,0.0028262802505665758,32.01142692565918
1200,0.4292569160461426,0.112,0.7976363636363636,0.0026779520437983317,41.311577796936035
1500,0.17763949930667877,0.4995,0.9373636363636364,0.0024917112325092902,49.84810495376587
1800,0.06399201601743698,0.751,0.977,0.002274426691825128,59.28696894645691
2100,0.025041326880455017,0.934,0.993909090909091,0.0020341122419518937,67.7776038646698
2400,0.010206351988017559,0.9925,0.9993181818181818,0.0017796310849753703,76.10091972351074
2700,0.005691328551620245,0.997,0.9997272727272727,0.0015203689150246297,84.99055004119873
3000,0.004050632938742638,0.9985,0.9998636363636364,0.0012658877580481063,94.80528283119202
3300,0.0029913911130279303,0.9995,0.9999545454545454,0.0010255733081748729,104.45978498458862
3600,0.0023830574937164783,0.9995,0.9999545454545454,0.0008082887674907099,113.58044910430908
3900,0.0022166294511407614,0.9995,0.9999545454545454,0.0006220479562016685,122.70332908630371
4200,0.0020533353090286255,1.0,1.0,0.00047371974943342433,132.09114980697632
4500,0.0016777621349319816,0.9995,0.9999545454545454,0.00036877474153559735,141.46411895751953
4800,0.001779660233296454,0.9995,0.9999545454545454,0.00031108348133861787,151.60209274291992
4999,0.001529903500340879,1.0,1.0,0.00030000027746700307,158.59325790405273
