step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.729930877685547,0.0,0.03240909090909091,3e-05,7.046759843826294
300,2.2612216472625732,0.0,0.0925,0.0029889165186613824,15.994288682937622
600,1.9954251050949097,0.0,0.13786363636363635,0.0029312252584644026,24.713239908218384
900,1.9655946493148804,0.0,0.14813636363636365,0.0028262802505665758,33.51826190948486
1200,1.1813966035842896,0.0,0.3493636363636364,0.0026779520437983317,41.67624282836914
1500,0.7141560912132263,0.004,0.6005,0.0024917112325092902,50.02558994293213
1800,0.4978780746459961,0.028,0.7170454545454545,0.002274426691825128,58.79447293281555
2100,0.3810417950153351,0.0635,0.7635909090909091,0.0020341122419518937,68.0101969242096
2400,0.3386857807636261,0.1015,0.7942727272727272,0.0017796310849753703,76.79396390914917
2700,0.31008180975914,0.127,0.81,0.0015203689150246297,85.257328748703
3000,0.2942660450935364,0.149,0.8251818181818181,0.0012658877580481063,94.40184187889099
3300,0.2876245081424713,0.165,0.833590909090909,0.0010255733081748729,102.91158294677734
3600,0.2719488739967346,0.1695,0.8341818181818181,0.0008082887674907099,111.60704779624939
3900,0.269398957490921,0.174,0.8364090909090909,0.0006220479562016685,119.48468089103699
4200,0.27325382828712463,0.174,0.8368636363636364,0.00047371974943342433,127.8780288696289
4500,0.2591724693775177,0.1845,0.8377727272727272,0.00036877474153559735,136.55778288841248
4800,0.273912250995636,0.182,0.8389090909090909,0.00031108348133861787,143.92602682113647
4999,0.2646592855453491,0.1895,0.8409545454545454,0.00030000027746700307,149.12557673454285
