step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.735151767730713,0.0,0.0895909090909091,3e-05,6.251092910766602
300,2.03755259513855,0.0,0.13754545454545455,0.0029889165186613824,41.83928394317627
600,1.973371148109436,0.0,0.14213636363636364,0.0029312252584644026,77.64537596702576
900,0.8434351086616516,0.0025,0.5803181818181818,0.0028262802505665758,113.1808340549469
1200,0.33741411566734314,0.2445,0.8769545454545454,0.0026779520437983317,149.52438187599182
1500,0.06717700511217117,0.995,0.9995454545454545,0.0024917112325092902,182.22668266296387
1800,0.02727404236793518,0.999,0.9999090909090909,0.002274426691825128,217.2818067073822
2100,0.015704652294516563,0.9995,0.9999545454545454,0.0020341122419518937,256.6084027290344
2400,0.010839591734111309,1.0,1.0,0.0017796310849753703,295.5549068450928
2700,2.669069290161133,0.0,0.13086363636363638,0.0015203689150246297,338.03006887435913
3000,2.0236294269561768,0.0,0.13518181818181818,0.0012658877580481063,378.2840328216553
3300,1.98658287525177,0.0,0.13445454545454547,0.0010255733081748729,417.61336278915405
3600,1.9832409620285034,0.0,0.13454545454545455,0.0008082887674907099,452.3351700305939
3900,1.9796099662780762,0.0,0.13836363636363636,0.0006220479562016685,487.6416256427765
4200,1.973313808441162,0.0,0.1416818181818182,0.00047371974943342433,519.292268037796
4500,1.976118564605713,0.0,0.14577272727272728,0.00036877474153559735,550.5622408390045
4800,1.9740519523620605,0.0,0.1460909090909091,0.00031108348133861787,581.4226429462433
4999,1.9721136093139648,0.0,0.14881818181818182,0.00030000027746700307,602.8010618686676
