step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.740865230560303,0.0,0.0,3e-05,3.4596848487854004
300,2.08101487159729,0.0,0.1379090909090909,0.0029889165186613824,25.186481952667236
600,1.974982738494873,0.0,0.1368181818181818,0.0029312252584644026,44.726502895355225
900,1.2475405931472778,0.0,0.37354545454545457,0.0028262802505665758,72.8072419166565
1200,0.5472915172576904,0.0395,0.7143181818181819,0.0026779520437983317,98.35318398475647
1500,0.10880568623542786,0.958,0.9958181818181818,0.0024917112325092902,116.57746315002441
1800,0.0277433842420578,0.996,0.9996363636363637,0.002274426691825128,134.57423496246338
2100,0.013722854666411877,1.0,1.0,0.0020341122419518937,153.91529989242554
2400,0.008466370403766632,0.9995,0.9999545454545454,0.0017796310849753703,171.94654297828674
2700,0.005776853766292334,1.0,1.0,0.0015203689150246297,190.0438940525055
3000,0.004513392690569162,1.0,1.0,0.0012658877580481063,210.54105877876282
3300,0.003658301429823041,1.0,1.0,0.0010255733081748729,229.56702184677124
3600,0.002965689403936267,1.0,1.0,0.0008082887674907099,247.18345594406128
3900,0.002635189099237323,1.0,1.0,0.0006220479562016685,263.2554020881653
4200,0.0023465421982109547,1.0,1.0,0.00047371974943342433,280.1097238063812
4500,0.002008497714996338,1.0,1.0,0.00036877474153559735,295.9704918861389
4800,0.001855651382356882,1.0,1.0,0.00031108348133861787,482.8946430683136
4999,0.001877040951512754,1.0,1.0,0.00030000027746700307,545.5056898593903
