Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSMSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.229565e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24324ms | tok/sec: 10,777 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867312 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,312 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486158 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,583 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034143 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,237 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655047 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,270 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322547 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,660 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069621 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,841 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864617 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,787 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690184 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,079 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541910 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,102 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418649 | lrm: 1.00 | dt: 153ms | tok/sec: 1,715,590 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309584 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,492 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211828 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,024 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129504 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,493 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.056461 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,061 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.989106 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,085 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929505 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,278 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.872039 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,468 | mfu: 37.8% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.821426 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,752 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.773727 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,578 | mfu: 37.4% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.728860 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,603 | mfu: 36.8% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.688079 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,110 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.652387 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,463 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.617624 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,173 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.585058 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,390 | mfu: 37.4% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.551847 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,657 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.519655 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,796 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.488269 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,972 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.460556 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,548 | mfu: 37.6% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.432726 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,876 | mfu: 37.6% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.401744 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,405 | mfu: 37.4% | epoch: 1 | remaining: 297s    
step 00031 (1.1%) | loss: 5.374314 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,005 | mfu: 37.8% | epoch: 1 | remaining: 297s    
