Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 4,624
  total                   : 50,336,784
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011351 | lrm: 1.00 | dt: 37381ms | tok/sec: 4,821 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.878092 | lrm: 1.00 | dt: 111ms | tok/sec: 1,626,818 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.514189 | lrm: 1.00 | dt: 113ms | tok/sec: 1,589,581 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.068833 | lrm: 1.00 | dt: 145ms | tok/sec: 1,247,103 | mfu: 30.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.695058 | lrm: 1.00 | dt: 112ms | tok/sec: 1,610,933 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.375161 | lrm: 1.00 | dt: 114ms | tok/sec: 1,586,325 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.124937 | lrm: 1.00 | dt: 115ms | tok/sec: 1,570,120 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.917579 | lrm: 1.00 | dt: 135ms | tok/sec: 1,332,923 | mfu: 32.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.737059 | lrm: 1.00 | dt: 115ms | tok/sec: 1,571,377 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.588477 | lrm: 1.00 | dt: 117ms | tok/sec: 1,536,804 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.459937 | lrm: 1.00 | dt: 179ms | tok/sec: 1,004,291 | mfu: 24.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.356770 | lrm: 1.00 | dt: 132ms | tok/sec: 1,363,243 | mfu: 32.9% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.262162 | lrm: 1.00 | dt: 148ms | tok/sec: 1,215,947 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.180913 | lrm: 1.00 | dt: 130ms | tok/sec: 1,383,920 | mfu: 33.4% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.106195 | lrm: 1.00 | dt: 124ms | tok/sec: 1,450,092 | mfu: 35.0% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.043985 | lrm: 1.00 | dt: 113ms | tok/sec: 1,587,921 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 5.985632 | lrm: 1.00 | dt: 138ms | tok/sec: 1,303,370 | mfu: 31.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.932819 | lrm: 1.00 | dt: 135ms | tok/sec: 1,333,351 | mfu: 32.2% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.877970 | lrm: 1.00 | dt: 113ms | tok/sec: 1,596,409 | mfu: 38.6% | epoch: 1 | remaining: 299s    
step 00019 (0.3%) | loss: 5.832643 | lrm: 1.00 | dt: 142ms | tok/sec: 1,270,696 | mfu: 30.7% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.794361 | lrm: 1.00 | dt: 113ms | tok/sec: 1,601,971 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00021 (0.4%) | loss: 5.754738 | lrm: 1.00 | dt: 120ms | tok/sec: 1,499,895 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00022 (0.5%) | loss: 5.718736 | lrm: 1.00 | dt: 113ms | tok/sec: 1,593,831 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00023 (0.5%) | loss: 5.681568 | lrm: 1.00 | dt: 126ms | tok/sec: 1,425,303 | mfu: 34.4% | epoch: 1 | remaining: 298s    
step 00024 (0.5%) | loss: 5.650628 | lrm: 1.00 | dt: 121ms | tok/sec: 1,492,839 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00025 (0.6%) | loss: 5.614521 | lrm: 1.00 | dt: 116ms | tok/sec: 1,547,358 | mfu: 37.4% | epoch: 1 | remaining: 298s    
step 00026 (0.6%) | loss: 5.584546 | lrm: 1.00 | dt: 120ms | tok/sec: 1,505,046 | mfu: 36.4% | epoch: 1 | remaining: 298s    
step 00027 (0.7%) | loss: 5.551755 | lrm: 1.00 | dt: 115ms | tok/sec: 1,564,343 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00028 (0.7%) | loss: 5.522010 | lrm: 1.00 | dt: 129ms | tok/sec: 1,395,669 | mfu: 33.7% | epoch: 1 | remaining: 298s    
step 00029 (0.8%) | loss: 5.490920 | lrm: 1.00 | dt: 120ms | tok/sec: 1,504,043 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00030 (0.8%) | loss: 5.464024 | lrm: 1.00 | dt: 113ms | tok/sec: 1,598,881 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00031 (0.8%) | loss: 5.434272 | lrm: 1.00 | dt: 123ms | tok/sec: 1,467,714 | mfu: 35.5% | epoch: 1 | remaining: 297s    
step 00032 (0.9%) | loss: 5.409454 | lrm: 1.00 | dt: 116ms | tok/sec: 1,551,026 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00033 (0.9%) | loss: 5.385256 | lrm: 1.00 | dt: 113ms | tok/sec: 1,589,908 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00034 (0.9%) | loss: 5.358672 | lrm: 1.00 | dt: 123ms | tok/sec: 1,466,078 | mfu: 35.4% | epoch: 1 | remaining: 297s    
step 00035 (1.0%) | loss: 5.332697 | lrm: 1.00 | dt: 115ms | tok/sec: 1,566,479 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00036 (1.0%) | loss: 5.309674 | lrm: 1.00 | dt: 118ms | tok/sec: 1,530,764 | mfu: 37.0% | epoch: 1 | remaining: 297s    
step 00037 (1.1%) | loss: 5.281125 | lrm: 1.00 | dt: 120ms | tok/sec: 1,506,690 | mfu: 36.4% | epoch: 1 | remaining: 297s    
step 00038 (1.1%) | loss: 5.256922 | lrm: 1.00 | dt: 117ms | tok/sec: 1,546,728 | mfu: 37.4% | epoch: 1 | remaining: 297s    
step 00039 (1.1%) | loss: 5.231219 | lrm: 1.00 | dt: 117ms | tok/sec: 1,540,688 | mfu: 37.2% | epoch: 1 | remaining: 296s    
step 00040 (1.2%) | loss: 5.205927 | lrm: 1.00 | dt: 136ms | tok/sec: 1,326,421 | mfu: 32.0% | epoch: 1 | remaining: 296s    
step 00041 (1.2%) | loss: 5.182896 | lrm: 1.00 | dt: 112ms | tok/sec: 1,606,878 | mfu: 38.8% | epoch: 1 | remaining: 296s    
step 00042 (1.3%) | loss: 5.161299 | lrm: 1.00 | dt: 116ms | tok/sec: 1,549,811 | mfu: 37.4% | epoch: 1 | remaining: 296s    
step 00043 (1.3%) | loss: 5.135165 | lrm: 1.00 | dt: 122ms | tok/sec: 1,475,225 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00044 (1.3%) | loss: 5.108142 | lrm: 1.00 | dt: 116ms | tok/sec: 1,557,725 | mfu: 37.6% | epoch: 1 | remaining: 296s    
step 00045 (1.4%) | loss: 5.083737 | lrm: 1.00 | dt: 118ms | tok/sec: 1,526,895 | mfu: 36.9% | epoch: 1 | remaining: 296s    
step 00046 (1.4%) | loss: 5.061214 | lrm: 1.00 | dt: 120ms | tok/sec: 1,500,234 | mfu: 36.2% | epoch: 1 | remaining: 296s    
step 00047 (1.5%) | loss: 5.038290 | lrm: 1.00 | dt: 116ms | tok/sec: 1,558,296 | mfu: 37.7% | epoch: 1 | remaining: 296s    
step 00048 (1.5%) | loss: 5.013708 | lrm: 1.00 | dt: 122ms | tok/sec: 1,482,780 | mfu: 35.8% | epoch: 1 | remaining: 295s    
step 00049 (1.5%) | loss: 4.991661 | lrm: 1.00 | dt: 116ms | tok/sec: 1,547,362 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00050 (1.6%) | loss: 4.970990 | lrm: 1.00 | dt: 123ms | tok/sec: 1,463,489 | mfu: 35.4% | epoch: 1 | remaining: 295s    
step 00051 (1.6%) | loss: 4.948467 | lrm: 1.00 | dt: 125ms | tok/sec: 1,437,834 | mfu: 34.7% | epoch: 1 | remaining: 295s    
step 00052 (1.7%) | loss: 4.925308 | lrm: 1.00 | dt: 113ms | tok/sec: 1,591,958 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00053 (1.7%) | loss: 4.898803 | lrm: 1.00 | dt: 127ms | tok/sec: 1,413,925 | mfu: 34.2% | epoch: 1 | remaining: 295s    
step 00054 (1.7%) | loss: 4.877387 | lrm: 1.00 | dt: 120ms | tok/sec: 1,501,185 | mfu: 36.3% | epoch: 1 | remaining: 295s    
