Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SMMLSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.139126e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 27735ms | tok/sec: 9,451 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 148ms | tok/sec: 1,774,006 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486140 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,270 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034090 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,158 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654902 | lrm: 1.00 | dt: 149ms | tok/sec: 1,763,272 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322340 | lrm: 1.00 | dt: 149ms | tok/sec: 1,762,447 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069358 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,906 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864233 | lrm: 1.00 | dt: 180ms | tok/sec: 1,455,146 | mfu: 31.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689729 | lrm: 1.00 | dt: 150ms | tok/sec: 1,752,056 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541353 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,470 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.417902 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,291 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308590 | lrm: 1.00 | dt: 149ms | tok/sec: 1,760,784 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.210487 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,968 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127724 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,611 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.054221 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,635 | mfu: 36.8% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986396 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,522 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.926127 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,077 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.867834 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,077 | mfu: 36.9% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.816168 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,871 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.767246 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,225 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.721217 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,217 | mfu: 36.8% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.678960 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,235 | mfu: 37.3% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.641605 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,298 | mfu: 37.1% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.605123 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,945 | mfu: 37.4% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.571156 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,990 | mfu: 37.0% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.536563 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,824 | mfu: 37.4% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.502593 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,018 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.469244 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,414 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.439624 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,230 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.410165 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,183 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.377444 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,685 | mfu: 37.2% | epoch: 1 | remaining: 297s    
