Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,167,360
  context_mix             : 1,024
  scalars                 : 16
  total                   : 50,334,224
Estimated FLOPs per token: 2.390845e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 32914ms | tok/sec: 15,928 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854217 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,813 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.440688 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,898 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.973783 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,142 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.580998 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,515 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.251486 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,569 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.999283 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,179 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.788496 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,460 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.608682 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,583 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456469 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,473 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.326022 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,788 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.216814 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,396 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.119757 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,805 | mfu: 37.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.033100 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,702 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.959577 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,668 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.892671 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,509 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.834776 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,683 | mfu: 37.5% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.778631 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,191 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.727750 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,641 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.679788 | lrm: 1.00 | dt: 340ms | tok/sec: 1,544,036 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.635615 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,569 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.592911 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,872 | mfu: 37.5% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.554709 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,555 | mfu: 37.3% | epoch: 1 | remaining: 296s    
step 00023 (1.4%) | loss: 5.514635 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,096 | mfu: 37.8% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.476472 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,759 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.440834 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,626 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.406331 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,463 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.372631 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,969 | mfu: 37.7% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.342208 | lrm: 1.00 | dt: 337ms | tok/sec: 1,558,032 | mfu: 37.6% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.312131 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,323 | mfu: 37.5% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.279329 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,122 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00031 (2.3%) | loss: 5.246340 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,962 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00032 (2.4%) | loss: 5.215776 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,701 | mfu: 37.5% | epoch: 1 | remaining: 293s    
step 00033 (2.5%) | loss: 5.187945 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,004 | mfu: 37.4% | epoch: 1 | remaining: 292s    
step 00034 (2.6%) | loss: 5.154458 | lrm: 1.00 | dt: 335ms | tok/sec: 1,562,984 | mfu: 37.8% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 5.124641 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,197 | mfu: 37.5% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 5.094631 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,801 | mfu: 37.6% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 5.065045 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,017 | mfu: 37.7% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 5.034544 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,559 | mfu: 37.3% | epoch: 1 | remaining: 291s    
step 00039 (3.2%) | loss: 5.005399 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,503 | mfu: 37.4% | epoch: 1 | remaining: 290s    
step 00040 (3.3%) | loss: 4.975818 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,056 | mfu: 37.3% | epoch: 1 | remaining: 290s    
step 00041 (3.4%) | loss: 4.948173 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,499 | mfu: 37.4% | epoch: 1 | remaining: 290s    
step 00042 (3.5%) | loss: 4.920686 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,670 | mfu: 37.1% | epoch: 1 | remaining: 289s    
step 00043 (3.6%) | loss: 4.892046 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,560 | mfu: 37.4% | epoch: 1 | remaining: 289s    
step 00044 (3.7%) | loss: 4.863388 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,067 | mfu: 37.3% | epoch: 1 | remaining: 289s    
step 00045 (3.8%) | loss: 4.835785 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,156 | mfu: 37.4% | epoch: 1 | remaining: 288s    
step 00046 (3.9%) | loss: 4.805148 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,117 | mfu: 37.6% | epoch: 1 | remaining: 288s    
step 00047 (4.1%) | loss: 4.767295 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,954 | mfu: 37.6% | epoch: 1 | remaining: 287s    
step 00048 (4.2%) | loss: 4.742308 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,341 | mfu: 37.4% | epoch: 1 | remaining: 287s    
step 00049 (4.3%) | loss: 4.710893 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,698 | mfu: 38.0% | epoch: 1 | remaining: 287s    
step 00050 (4.4%) | loss: 4.677748 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,952 | mfu: 37.5% | epoch: 1 | remaining: 286s    
step 00051 (4.5%) | loss: 4.650847 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,780 | mfu: 37.3% | epoch: 1 | remaining: 286s    
step 00052 (4.6%) | loss: 4.621403 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,972 | mfu: 37.8% | epoch: 1 | remaining: 286s    
step 00053 (4.7%) | loss: 4.591833 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,825 | mfu: 37.6% | epoch: 1 | remaining: 285s    
step 00054 (4.8%) | loss: 4.561226 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,130 | mfu: 37.2% | epoch: 1 | remaining: 285s    
step 00055 (5.0%) | loss: 4.532790 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,143 | mfu: 37.7% | epoch: 1 | remaining: 285s    
step 00056 (5.1%) | loss: 4.507028 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,786 | mfu: 37.4% | epoch: 1 | remaining: 284s    
step 00057 (5.2%) | loss: 4.480192 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,375 | mfu: 37.6% | epoch: 1 | remaining: 284s    
step 00058 (5.3%) | loss: 4.450287 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,416 | mfu: 37.8% | epoch: 1 | remaining: 284s    
step 00059 (5.4%) | loss: 4.427919 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,217 | mfu: 37.4% | epoch: 1 | remaining: 283s    
step 00060 (5.5%) | loss: 4.401260 | lrm: 1.00 | dt: 338ms | tok/sec: 1,553,244 | mfu: 37.5% | epoch: 1 | remaining: 283s    
step 00061 (5.6%) | loss: 4.372267 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,235 | mfu: 37.5% | epoch: 1 | remaining: 283s    
step 00062 (5.7%) | loss: 4.348517 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,021 | mfu: 37.4% | epoch: 1 | remaining: 282s    
step 00063 (5.9%) | loss: 4.324153 | lrm: 1.00 | dt: 340ms | tok/sec: 1,539,960 | mfu: 37.2% | epoch: 1 | remaining: 282s    
step 00064 (6.0%) | loss: 4.300210 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,503 | mfu: 37.7% | epoch: 1 | remaining: 282s    
step 00065 (6.1%) | loss: 4.270263 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,829 | mfu: 37.4% | epoch: 1 | remaining: 281s    
step 00066 (6.2%) | loss: 4.245399 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,592 | mfu: 37.3% | epoch: 1 | remaining: 281s    
step 00067 (6.3%) | loss: 4.221897 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,865 | mfu: 37.7% | epoch: 1 | remaining: 281s    
step 00068 (6.4%) | loss: 4.202205 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,110 | mfu: 37.6% | epoch: 1 | remaining: 280s    
step 00069 (6.5%) | loss: 4.180398 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,924 | mfu: 37.3% | epoch: 1 | remaining: 280s    
step 00070 (6.6%) | loss: 4.157520 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,460 | mfu: 37.9% | epoch: 1 | remaining: 280s    
step 00071 (6.8%) | loss: 4.140726 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,608 | mfu: 37.3% | epoch: 1 | remaining: 279s    
step 00072 (6.9%) | loss: 4.117645 | lrm: 1.00 | dt: 338ms | tok/sec: 1,553,367 | mfu: 37.5% | epoch: 1 | remaining: 279s    
step 00073 (7.0%) | loss: 4.090437 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,719 | mfu: 37.5% | epoch: 1 | remaining: 279s    
step 00074 (7.1%) | loss: 4.066199 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,966 | mfu: 37.5% | epoch: 1 | remaining: 278s    
step 00075 (7.2%) | loss: 4.047506 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,117 | mfu: 37.1% | epoch: 1 | remaining: 278s    
step 00076 (7.3%) | loss: 4.029718 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,218 | mfu: 37.6% | epoch: 1 | remaining: 278s    
step 00077 (7.4%) | loss: 4.014033 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,417 | mfu: 37.4% | epoch: 1 | remaining: 277s    
step 00078 (7.5%) | loss: 3.990571 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,000 | mfu: 37.4% | epoch: 1 | remaining: 277s    
step 00079 (7.7%) | loss: 3.970511 | lrm: 1.00 | dt: 337ms | tok/sec: 1,558,047 | mfu: 37.6% | epoch: 1 | remaining: 277s    
step 00080 (7.8%) | loss: 3.950980 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,273 | mfu: 37.4% | epoch: 1 | remaining: 276s    
step 00081 (7.9%) | loss: 3.931180 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,729 | mfu: 37.4% | epoch: 1 | remaining: 276s    
