step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.7382307052612305,0.0,0.0,3e-05,5.26922607421875
300,2.1755940914154053,0.0,0.1390909090909091,0.0029889165186613824,15.212918043136597
600,1.9413751363754272,0.0,0.15795454545454546,0.0029312252584644026,24.93363904953003
900,1.1329083442687988,0.0,0.36518181818181816,0.0028262802505665758,35.42733311653137
1200,0.957556426525116,0.0,0.47345454545454546,0.0026779520437983317,46.03441095352173
1500,0.8977019190788269,0.0005,0.5181818181818182,0.0024917112325092902,55.949532985687256
1800,0.6690037250518799,0.0165,0.6514545454545455,0.002274426691825128,66.8677430152893
2100,0.5725601315498352,0.021,0.6685,0.0020341122419518937,77.88628602027893
2400,0.5087480545043945,0.05,0.7324545454545455,0.0017796310849753703,88.19736814498901
2700,0.4361785352230072,0.1355,0.8181363636363637,0.0015203689150246297,98.39625692367554
3000,0.3650991916656494,0.211,0.8535909090909091,0.0012658877580481063,108.61688590049744
3300,0.3373032808303833,0.2585,0.8735,0.0010255733081748729,118.09890723228455
3600,0.2819041609764099,0.3655,0.9042272727272728,0.0008082887674907099,127.80300426483154
3900,0.2459455281496048,0.4,0.9121818181818182,0.0006220479562016685,138.18519186973572
4200,0.2507842779159546,0.4045,0.9135454545454545,0.00047371974943342433,147.7114691734314
4500,0.2175784558057785,0.4235,0.9168181818181819,0.00036877474153559735,157.87404799461365
4800,0.22829079627990723,0.436,0.9195909090909091,0.00031108348133861787,168.58338809013367
4999,0.22746896743774414,0.444,0.9205454545454546,0.00030000027746700307,175.6528298854828
