Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'S'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 1.997568e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 18454ms | tok/sec: 28,410 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854704 | lrm: 1.00 | dt: 290ms | tok/sec: 1,807,164 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442282 | lrm: 1.00 | dt: 291ms | tok/sec: 1,802,185 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971649 | lrm: 1.00 | dt: 296ms | tok/sec: 1,772,968 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578647 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,769 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248574 | lrm: 1.00 | dt: 294ms | tok/sec: 1,784,760 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997606 | lrm: 1.00 | dt: 294ms | tok/sec: 1,782,375 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786310 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,413 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.605918 | lrm: 1.00 | dt: 293ms | tok/sec: 1,788,918 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.453517 | lrm: 1.00 | dt: 293ms | tok/sec: 1,791,111 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.323137 | lrm: 1.00 | dt: 305ms | tok/sec: 1,718,087 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.213861 | lrm: 1.00 | dt: 300ms | tok/sec: 1,750,048 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.116523 | lrm: 1.00 | dt: 293ms | tok/sec: 1,791,111 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.029868 | lrm: 1.00 | dt: 298ms | tok/sec: 1,758,827 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.956556 | lrm: 1.00 | dt: 302ms | tok/sec: 1,737,457 | mfu: 35.1% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.889558 | lrm: 1.00 | dt: 293ms | tok/sec: 1,790,664 | mfu: 36.1% | epoch: 1 | remaining: 299s    
step 00016 (0.5%) | loss: 5.830633 | lrm: 1.00 | dt: 295ms | tok/sec: 1,777,606 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.773484 | lrm: 1.00 | dt: 301ms | tok/sec: 1,744,607 | mfu: 35.2% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.721654 | lrm: 1.00 | dt: 297ms | tok/sec: 1,763,689 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.672102 | lrm: 1.00 | dt: 294ms | tok/sec: 1,783,907 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.625258 | lrm: 1.00 | dt: 300ms | tok/sec: 1,746,465 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.579791 | lrm: 1.00 | dt: 301ms | tok/sec: 1,742,384 | mfu: 35.2% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.538990 | lrm: 1.00 | dt: 296ms | tok/sec: 1,774,049 | mfu: 35.8% | epoch: 1 | remaining: 296s    
step 00023 (1.2%) | loss: 5.496536 | lrm: 1.00 | dt: 297ms | tok/sec: 1,767,077 | mfu: 35.7% | epoch: 1 | remaining: 296s    
step 00024 (1.3%) | loss: 5.455749 | lrm: 1.00 | dt: 302ms | tok/sec: 1,738,241 | mfu: 35.1% | epoch: 1 | remaining: 296s    
step 00025 (1.4%) | loss: 5.417949 | lrm: 1.00 | dt: 297ms | tok/sec: 1,763,960 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00026 (1.5%) | loss: 5.381512 | lrm: 1.00 | dt: 298ms | tok/sec: 1,760,859 | mfu: 35.5% | epoch: 1 | remaining: 295s    
step 00027 (1.6%) | loss: 5.345620 | lrm: 1.00 | dt: 303ms | tok/sec: 1,732,175 | mfu: 35.0% | epoch: 1 | remaining: 295s    
step 00028 (1.7%) | loss: 5.312935 | lrm: 1.00 | dt: 298ms | tok/sec: 1,756,440 | mfu: 35.5% | epoch: 1 | remaining: 295s    
step 00029 (1.8%) | loss: 5.279247 | lrm: 1.00 | dt: 298ms | tok/sec: 1,759,805 | mfu: 35.5% | epoch: 1 | remaining: 294s    
step 00030 (1.9%) | loss: 5.243868 | lrm: 1.00 | dt: 298ms | tok/sec: 1,759,288 | mfu: 35.5% | epoch: 1 | remaining: 294s    
